Bravyi-Kitaev mapping of NH3 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIII (-45.692878261398114+0j)
IZXXYIXYIIIIIIII (-0.003639543859799403+0j)
ZZYYXIXXZIIIIIII (0.0036396651979635785+0j)
ZZYXXIXYZIIIIIII (-0.0036396651979635785+0j)
IZXIIIZXIIIIIIII (-5.584157374911489e-07+0j)
ZIXZZIZXZIIIIIII (5.623999825930866e-07+0j)
IZXIIIIXIIIIIIII (5.623999825930866e-07+0j)
ZIXZZIIXZIIIIIII (-5.584157374911489e-07+0j)
ZIZZXIXXZIIIIIII (-7.477654660598189e-07+0j)
IZIZYIXYIIIIIIII (-7.477654660598189e-07+0j)
IZYIYIXXIIIIIIII (0.004924361890460188+0j)
IZXZYIXYIIIIIIII (-0.004924361890460188+0j)
ZZXIXIXXZIIIIIII (-0.0049245877313910755+0j)
ZZYZXIXYZIIIIIII (-0.0049245877313910755+0j)
ZZIIXIXXZIIIIIII (-7.635046079135791e-07+0j)
IIZIYIXYIIIIIIII (-7.635046079135791e-07+0j)
IIIIIZZZIIIIIIII (0.10848581025370345+0j)
IIXYYXIZIIIIIIII (2.603128217132226e-07+0j)
IIXXYYIZIIIIIIII (-2.603128217132226e-07+0j)
IIYIYXIZIIIIIIII (3.1647869136014993e-06+0j)
IIXZYYIZIIIIIIII (-3.1647869136014993e-06+0j)
ZIIIXXIZZIIIIIII (0.018448255503890596+0j)
IZZIYYIZIIIIIIII (0.018448255503890596+0j)
IIIIZZIZIIIIIIII (0.10848609088935526+0j)
IYZIYZIZIIIIIIII (-0.018448225828531225+0j)
IXZIXIZZIIIIIIII (-0.018448225828531225+0j)
IIIZIIZZIIIIIIII (0.1220862795533923+0j)
IIZXIIZZIIIIIIII (-0.011677832958950144+0j)
IIIXIIZZIIIIIIII (0.011677832958950144+0j)
ZIXXZIZZZIIIIIII (-1.557493190931222e-06+0j)
IZYYIIZZIIIIIIII (-1.557493190931222e-06+0j)
IIZZIIZZIIIIIIII (0.11278716743387229+0j)
ZIXZZIZZZIIIIIII (-1.2911703914930141e-06+0j)
IZXIIIZZIIIIIIII (1.2911703914930141e-06+0j)
IZIIIIZZIIIIIIII (0.12380628920081056+0j)
ZZZIZIZZZIIIIIII (0.12380752603052941+0j)
IIXYYZXZIIIIIIII (-0.0003419613898724694+0j)
IIXXYZYIIIIIIIII (0.0003419613898724694+0j)
IIYIYZXZIIIIIIII (-0.024877165671722656+0j)
IIXZYZYIIIIIIIII (0.024877165671722656+0j)
ZIIIXZXZZIIIIIII (0.0064898596810375065+0j)
IZZIYZYIIIIIIIII (0.0064898596810375065+0j)
IIIIZXXZIIIIIIII (-2.6941227807691925e-08+0j)
IIIIZYYIIIIIIIII (-2.6941227807691925e-08+0j)
IYZIYXXZIIIIIIII (-0.006487376989967435+0j)
IXZIXYYZIIIIIIII (4.177179512010465e-07+0j)
IYZIXXYZIIIIIIII (0.006486959272016235+0j)
IXZIYXYIIIIIIIII (0.006486959272016235+0j)
IYZIYYYIIIIIIIII (-4.177179512010465e-07+0j)
IXZIXXXIIIIIIIII (0.006487376989967435+0j)
IIIZIYYZIIIIIIII (-3.428228245035375e-07+0j)
IIIZIXXIIIIIIIII (-3.428228245035375e-07+0j)
IIZXIYYZIIIIIIII (1.0160833580262973e-06+0j)
IIIXIYYZIIIIIIII (-1.770975566367549e-07+0j)
IIZYIXYZIIIIIIII (-8.389858013895424e-07+0j)
IIIYIYXIIIIIIIII (-8.389858013895424e-07+0j)
IIZXIXXIIIIIIIII (1.770975566367549e-07+0j)
IIIXIXXIIIIIIIII (-1.0160833580262973e-06+0j)
ZIXXZYYZZIIIIIII (-0.0069862931576199876+0j)
IZYYIYYZIIIIIIII (-0.0007732789353798904+0j)
ZIXYZXYZZIIIIIII (0.006213014222240095+0j)
IZYXIYXIIIIIIIII (0.006213014222240095+0j)
ZIXXZXXIZIIIIIII (-0.0007732789353798904+0j)
IZYYIXXIIIIIIIII (-0.0069862931576199876+0j)
IIZZIYYZIIIIIIII (2.10318625911332e-06+0j)
IIZZIXXIIIIIIIII (2.10318625911332e-06+0j)
ZIXZZYYZZIIIIIII (-0.013323195207584735+0j)
IZXIIYYZIIIIIIII (0.004162716851283467+0j)
ZIYIZXYZZIIIIIII (0.009160478356301268+0j)
IZYZIYXIIIIIIIII (0.009160478356301268+0j)
ZIXZZXXIZIIIIIII (-0.004162716851283467+0j)
IZXIIXXIIIIIIIII (0.013323195207584735+0j)
IZIIIYYZIIIIIIII (0.00604542177890247+0j)
IZIIIXXIIIIIIIII (0.00604542177890247+0j)
ZZZIZYYZZIIIIIII (-0.006047837305124057+0j)
ZZZIZXXIZIIIIIII (-0.006047837305124057+0j)
IIXYXZYZIIIIIIII (-0.0003418396056666038+0j)
IIXXXZXIIIIIIIII (-0.0003418396056666038+0j)
IIYIXZYZIIIIIIII (-0.024878273114468635+0j)
IIXZXZXIIIIIIIII (-0.024878273114468635+0j)
ZIIIYZYZZIIIIIII (0.00648318534423346+0j)
IZZIXZXIIIIIIIII (0.00648318534423346+0j)
IYYXZIXZIIIIIIII (-0.006985816948716645+0j)
IXYYZIXZIIIIIIII (0.0007729676314653135+0j)
IYYYIZYZIIIIIIII (-0.0062128493172513306+0j)
IXYXZIYIIIIIIIII (0.0062128493172513306+0j)
IYYXIZXIIIIIIIII (0.0007729676314653135+0j)
IXYYIZXIIIIIIIII (-0.006985816948716645+0j)
IYYZZIXZIIIIIIII (-0.013324025405150298+0j)
IXXIZIXZIIIIIIII (-0.00416378086698484+0j)
IYXIIZYZIIIIIIII (0.00916024453816546+0j)
IXYZZIYIIIIIIIII (0.00916024453816546+0j)
IYYZIZXIIIIIIIII (0.00416378086698484+0j)
IXXIIZXIIIIIIIII (0.013324025405150298+0j)
ZXZIIIXZZIIIIIII (-0.006044655961812273+0j)
IXIIZIXZIIIIIIII (0.006043291787283188+0j)
ZYZIZZYZZIIIIIII (-1.3641745290849869e-06+0j)
IYIIZIYIIIIIIIII (-1.3641745290849869e-06+0j)
ZXZIZZXIZIIIIIII (0.006043291787283188+0j)
IXIIIZXIIIIIIIII (-0.006044655961812273+0j)
IIYZYIXZIIIIIIII (-0.025559964068143353+0j)
IIXIYIYIIIIIIIII (0.025559964068143353+0j)
ZIIZXIXZZIIIIIII (3.6708135427679665e-06+0j)
IZZZYIYIIIIIIIII (3.6708135427679665e-06+0j)
IIYXYIXZIIIIIIII (0.0004160321184351178+0j)
IIYYYIYIIIIIIIII (0.0004160321184351178+0j)
ZIIXXIXZZIIIIIII (-1.1082733753756038e-07+0j)
IZIYYIXZIIIIIIII (-8.19617179259732e-08+0j)
ZIZXXIXZZIIIIIII (2.886561961158718e-08+0j)
IZZXYIYIIIIIIIII (-2.886561961158718e-08+0j)
ZIIYXIYIZIIIIIII (-8.19617179259732e-08+0j)
IZIXYIYIIIIIIIII (1.1082733753756038e-07+0j)
IZXYYIXZIIIIIIII (0.00019816102084062705+0j)
IZXXYIYIIIIIIIII (-0.00019816102084062705+0j)
ZZYYXIXZZIIIIIII (0.0001979278163403474+0j)
ZZYXXIYIZIIIIIII (-0.0001979278163403474+0j)
ZIZZXIXZZIIIIIII (2.9001272938151534e-06+0j)
IZIZYIYIIIIIIIII (2.9001272938151534e-06+0j)
IZYIYIXZIIIIIIII (-0.02018054777547776+0j)
IZXZYIYIIIIIIIII (0.02018054777547776+0j)
ZZXIXIXZZIIIIIII (0.020180865877124497+0j)
ZZYZXIYIZIIIIIII (0.020180865877124497+0j)
ZZIIXIXZZIIIIIII (2.7455181916338778e-06+0j)
IIZIYIYIIIIIIIII (2.7455181916338778e-06+0j)
IIIIZIZIIIIIIIII (0.1109894020315446+0j)
IYZIYIZIIIIIIIII (-0.024478678784779353+0j)
IXZIXZIIIIIIIIII (-0.024478678784779353+0j)
IIIZIZIIIIIIIIII (0.12488905025026507+0j)
IIZXIZIIIIIIIIII (-0.011380855562614743+0j)
IIIXIZIIIIIIIIII (0.011380855562614743+0j)
ZIXXZZIIZIIIIIII (0.002462705439212391+0j)
IZYYIZIIIIIIIIII (0.002462705439212391+0j)
IIZZIZIIIIIIIIII (0.11264635671039286+0j)
ZIXZZZIIZIIIIIII (0.004581397018502409+0j)
IZXIIZIIIIIIIIII (-0.004581397018502409+0j)
IZIIIZIIIIIIIIII (0.11323660636606532+0j)
ZZZIZZIIZIIIIIII (0.10554982207945235+0j)
IIXYXYIIIIIIIIII (1.898288678825813e-07+0j)
IIXXXXIIIIIIIIII (1.898288678825813e-07+0j)
IIYIXYIIIIIIIIII (3.74242546649986e-06+0j)
IIXZXXIIIIIIIIII (3.74242546649986e-06+0j)
ZIIIYYIIZIIIIIII (-0.024478602126414756+0j)
IZZIXXIIIIIIIIII (-0.024478602126414756+0j)
IYYXZXZIIIIIIIII (0.0024642781614611156+0j)
IXYYZXZIIIIIIIII (-0.002464037954099851+0j)
IYYYIYIIIIIIIIII (2.4020736126475345e-07+0j)
IXYXZYZIIIIIIIII (-2.4020736126475345e-07+0j)
IYYXIXIIIIIIIIII (-0.002464037954099851+0j)
IXYYIXIIIIIIIIII (0.0024642781614611156+0j)
IYYZZXZIIIIIIIII (0.0045807445615785765+0j)
IXXIZXZIIIIIIIII (0.004578776823398307+0j)
IYXIIYIIIIIIIIII (-1.96773818027067e-06+0j)
IXYZZYZIIIIIIIII (-1.96773818027067e-06+0j)
IYYZIXIIIIIIIIII (-0.004578776823398307+0j)
IXXIIXIIIIIIIIII (-0.0045807445615785765+0j)
ZXZIIXZIZIIIIIII (-0.008807731455518032+0j)
IXIIZXZIIIIIIIII (-0.0011176924684856947+0j)
ZYZIZYIIZIIIIIII (-0.009925423924003727+0j)
IYIIZYZIIIIIIIII (-0.009925423924003727+0j)
ZXZIZXIIZIIIIIII (-0.0011176924684856947+0j)
IXIIIXIIIIIIIIII (-0.008807731455518032+0j)
IIYZYXZIIIIIIIII (5.398288865732215e-06+0j)
IIXIYYZIIIIIIIII (-5.398288865732215e-06+0j)
ZIIZXXZIZIIIIIII (0.03295569615858025+0j)
IZZZYYZIIIIIIIII (0.03295569615858025+0j)
IIYXYXZIIIIIIIII (1.0001663281475684e-06+0j)
IIYYYYZIIIIIIIII (1.0001663281475684e-06+0j)
ZIIXXXZIZIIIIIII (0.00461963427501292+0j)
IZIYYXZIIIIIIIII (6.366218238574878e-05+0j)
ZIZXXXZIZIIIIIII (-0.004555972092627172+0j)
IZZXYYZIIIIIIIII (0.004555972092627172+0j)
ZIIYXYZIZIIIIIII (6.366218238574878e-05+0j)
IZIXYYZIIIIIIIII (-0.00461963427501292+0j)
IZXYYXZIIIIIIIII (0.0012760706484375994+0j)
IZXXYYZIIIIIIIII (-0.0012760706484375994+0j)
ZZYYXXZIZIIIIIII (-0.0012761348609882667+0j)
ZZYXXYZIZIIIIIII (0.0012761348609882667+0j)
ZIZZXXZIZIIIIIII (0.020332480769590586+0j)
IZIZYYZIIIIIIIII (0.020332480769590586+0j)
IZYIYXZIIIIIIIII (0.002379121167219769+0j)
IZXZYYZIIIIIIIII (-0.002379121167219769+0j)
ZZXIXXZIZIIIIIII (0.0023713368288300427+0j)
ZZYZXYZIZIIIIIII (0.0023713368288300427+0j)
ZZIIXXZIZIIIIIII (0.02634948137342928+0j)
IIZIYYZIIIIIIIII (0.02634948137342928+0j)
IIIZZZZIIIIIIIII (0.12488890769003184+0j)
IIZXZZZIIIIIIIII (-0.011380108185458619+0j)
IIIXZZZIIIIIIIII (0.011380108185458619+0j)
ZIXXIZZIZIIIIIII (-0.0024659559303864724+0j)
IZYYZZZIIIIIIIII (-0.0024659559303864724+0j)
IIZZZZZIIIIIIIII (0.11264877041042402+0j)
ZIXZIZZIZIIIIIII (-0.004580793786197236+0j)
IZXIZZZIIIIIIIII (0.004580793786197236+0j)
IZIIZZZIIIIIIIII (0.10554721363499123+0j)
ZZZIIZZIZIIIIIII (0.11323598458355294+0j)
IYZZYZZIIIIIIIII (-0.03295554549532721+0j)
IXZZXIIIIIIIIIII (-0.03295554549532721+0j)
IYZXYZZIIIIIIIII (-0.004620321857497518+0j)
IXIYYZZIIIIIIIII (6.384444456758519e-05+0j)
IYIXYZZIIIIIIIII (0.004556477412929931+0j)
IXZXXIIIIIIIIIII (-0.004556477412929931+0j)
IYZYXIIIIIIIIIII (6.384444456758519e-05+0j)
IXIXXIIIIIIIIIII (0.004620321857497518+0j)
ZXYYXZZIZIIIIIII (0.0012757056818164612+0j)
IXXYYZZIIIIIIIII (-0.001275399619817241+0j)
ZYYXXZZIZIIIIIII (-3.0606199922025845e-07+0j)
IYXYXIIIIIIIIIII (-3.0606199922025845e-07+0j)
ZXYXYIIIZIIIIIII (-0.001275399619817241+0j)
IXXXXIIIIIIIIIII (-0.0012757056818164612+0j)
IYIZYZZIIIIIIIII (-0.02033110111095749+0j)
IXIZXIIIIIIIIIII (-0.02033110111095749+0j)
ZXXIXZZIZIIIIIII (-0.002374784159889738+0j)
IXYIYZZIIIIIIIII (-0.0023744086989983156+0j)
ZYYZXZZIZIIIIIII (-3.754608914226243e-07+0j)
IYYIXIIIIIIIIIII (-3.754608914226243e-07+0j)
ZXYZYIIIZIIIIIII (-0.0023744086989983156+0j)
IXXZXIIIIIIIIIII (-0.002374784159889738+0j)
ZXIIXZZIZIIIIIII (0.026350578587650317+0j)
ZYIIYIIIZIIIIIII (0.026350578587650317+0j)
IIZIIIIIIIIIIIII (0.11245926652359924+0j)
ZIXIZIIIZIIIIIII (-1.8855156172390905e-06+0j)
IZXZIIIIIIIIIIII (1.8855156172390905e-06+0j)
IZIZIIIIIIIIIIII (0.1258414959369647+0j)
ZZZZZIIIZIIIIIII (0.12584257675495458+0j)
ZIYYZIIIZIIIIIII (2.321854708848192e-06+0j)
IZXXIIIIIIIIIIII (2.321854708848192e-06+0j)
IZZXIIIIIIIIIIII (-0.016976577952443533+0j)
IZIXIIIIIIIIIIII (0.016976577952443533+0j)
ZZIXZIIIZIIIIIII (-0.016977096064167956+0j)
ZZZXZIIIZIIIIIII (0.016977096064167956+0j)
ZZXXZIIIZIIIIIII (-2.4886457881370845e-06+0j)
IIYYIIIIIIIIIIII (-2.4886457881370845e-06+0j)
IZZZIIIIIIIIIIII (0.1026240989499844+0j)
ZZIZZIIIZIIIIIII (0.10262436999908087+0j)
ZZXZZIIIZIIIIIII (-1.787830668138063e-06+0j)
IIXIIIIIIIIIIIII (1.787830668138063e-06+0j)
ZIZIZIIIZIIIIIII (0.11361442823862412+0j)
