Jordan-Wigner mapping of ethylene Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIIIIIIIIIII (-80.08225714874858+0j)
YZZZZYIIIIIIIIIIIIIYZZZZYIII (0.0044443862063012415+0j)
XZZZZXIIIIIIIIIIIIIYZZZZYIII (0.0044443862063012415+0j)
YZZZZYIIIIIIIIIIIIIXZZZZXIII (0.0044443862063012415+0j)
XZZZZXIIIIIIIIIIIIIXZZZZXIII (0.0044443862063012415+0j)
IIIIIIIIIIIIIIIIIYIZZZZZYIII (-0.013467712902908114+0j)
IIIIIIIIIIIIIIIIIXIZZZZZXIII (-0.013467712902908114+0j)
IIIIIIIIIIIIIIYZZZIZZZZZYIII (-7.61121426389932e-05+0j)
IIIIIIIIIIIIIIXZZZIZZZZZXIII (-7.61121426389932e-05+0j)
IIIIIIIIIIIIIIIYYIYZZZZZYIII (-0.0016167825258107064+0j)
IIIIIIIIIIIIIIIXXIYZZZZZYIII (-0.008960967734005733+0j)
IIIIIIIIIIIIIIIYXIXZZZZZYIII (0.007344185208195027+0j)
IIIIIIIIIIIIIIIXYIYZZZZZXIII (0.007344185208195027+0j)
IIIIIIIIIIIIIIIYYIXZZZZZXIII (-0.008960967734005733+0j)
IIIIIIIIIIIIIIIXXIXZZZZZXIII (-0.0016167825258107064+0j)
IIIIIIIYZZZZZYIIIIYZZZZZYIII (0.0005935959574347197+0j)
IIIIIIIXZZZZZXIIIIYZZZZZYIII (0.0005935959574347197+0j)
IIIIIIIYZZZZZYIIIIXZZZZZXIII (0.0005935959574347197+0j)
IIIIIIIXZZZZZXIIIIXZZZZZXIII (0.0005935959574347197+0j)
IYZZZZZZZZZZZYIIIIYZZZZZYIII (0.0010746180444162411+0j)
IXZZZZZZZZZZZXIIIIYZZZZZYIII (0.0010746180444162411+0j)
IYZZZZZZZZZZZYIIIIXZZZZZXIII (0.0010746180444162411+0j)
IXZZZZZZZZZZZXIIIIXZZZZZXIII (0.0010746180444162411+0j)
IIIIIIIIIYZZYIIIIIYZZZZZYIII (0.0006264015411288087+0j)
IIIIIIIIIXZZXIIIIIYZZZZZYIII (0.0006264015411288087+0j)
IIIIIIIIIYZZYIIIIIXZZZZZXIII (0.0006264015411288087+0j)
IIIIIIIIIXZZXIIIIIXZZZZZXIII (0.0006264015411288087+0j)
IIIIYZZZZZZZYIIIIIYZZZZZYIII (0.0008185292059155744+0j)
IIIIXZZZZZZZXIIIIIYZZZZZYIII (0.0008185292059155744+0j)
IIIIYZZZZZZZYIIIIIXZZZZZXIII (0.0008185292059155744+0j)
IIIIXZZZZZZZXIIIIIXZZZZZXIII (0.0008185292059155744+0j)
IIIIIIIYZZZYIIIIIIYZZZZZYIII (-0.002646651034713378+0j)
IIIIIIIXZZZXIIIIIIYZZZZZYIII (-0.002646651034713378+0j)
IIIIIIIYZZZYIIIIIIXZZZZZXIII (-0.002646651034713378+0j)
IIIIIIIXZZZXIIIIIIXZZZZZXIII (-0.002646651034713378+0j)
IYZZZZZZZZZYIIIIIIYZZZZZYIII (0.004560062678466916+0j)
IXZZZZZZZZZXIIIIIIYZZZZZYIII (0.004560062678466916+0j)
IYZZZZZZZZZYIIIIIIXZZZZZXIII (0.004560062678466916+0j)
IXZZZZZZZZZXIIIIIIXZZZZZXIII (0.004560062678466916+0j)
IIIIIIIIIYYIIIIIIIYZZZZZYIII (-0.004551857818774225+0j)
IIIIIIIIIXXIIIIIIIYZZZZZYIII (-0.004551857818774225+0j)
IIIIIIIIIYYIIIIIIIXZZZZZXIII (-0.004551857818774225+0j)
IIIIIIIIIXXIIIIIIIXZZZZZXIII (-0.004551857818774225+0j)
IIIIYZZZZZYIIIIIIIYZZZZZYIII (0.006880908208067442+0j)
IIIIXZZZZZXIIIIIIIYZZZZZYIII (0.006880908208067442+0j)
IIIIYZZZZZYIIIIIIIXZZZZZXIII (0.006880908208067442+0j)
IIIIXZZZZZXIIIIIIIXZZZZZXIII (0.006880908208067442+0j)
IIIYZZZZZYIIIIIIIIYZZZZZYIII (0.007331556571611018+0j)
IIIXZZZZZXIIIIIIIIYZZZZZYIII (0.007331556571611018+0j)
IIIYZZZZZYIIIIIIIIXZZZZZXIII (0.007331556571611018+0j)
IIIXZZZZZXIIIIIIIIXZZZZZXIII (0.007331556571611018+0j)
YZZZZZZZZYIIIIIIIIYZZZZZYIII (0.00022496704166469078+0j)
XZZZZZZZZXIIIIIIIIYZZZZZYIII (0.00022496704166469078+0j)
YZZZZZZZZYIIIIIIIIXZZZZZXIII (0.00022496704166469078+0j)
XZZZZZZZZXIIIIIIIIXZZZZZXIII (0.00022496704166469078+0j)
IIIIIIIYYIIIIIIIIIYZZZZZYIII (-0.005720253877661768+0j)
IIIIIIIXXIIIIIIIIIYZZZZZYIII (-0.005720253877661768+0j)
IIIIIIIYYIIIIIIIIIXZZZZZXIII (-0.005720253877661768+0j)
IIIIIIIXXIIIIIIIIIXZZZZZXIII (-0.005720253877661768+0j)
IYZZZZZZYIIIIIIIIIYZZZZZYIII (0.004036905261508032+0j)
IXZZZZZZXIIIIIIIIIYZZZZZYIII (0.004036905261508032+0j)
IYZZZZZZYIIIIIIIIIXZZZZZXIII (0.004036905261508032+0j)
IXZZZZZZXIIIIIIIIIXZZZZZXIII (0.004036905261508032+0j)
IIYZZZZYIIIIIIIIIIYZZZZZYIII (0.007895368094324333+0j)
IIXZZZZXIIIIIIIIIIYZZZZZYIII (0.007895368094324333+0j)
IIYZZZZYIIIIIIIIIIXZZZZZXIII (0.007895368094324333+0j)
IIXZZZZXIIIIIIIIIIXZZZZZXIII (0.007895368094324333+0j)
IIIYYIIIIIIIIIIIIIYZZZZZYIII (-0.006829788033637854+0j)
IIIXXIIIIIIIIIIIIIYZZZZZYIII (-0.006829788033637854+0j)
IIIYYIIIIIIIIIIIIIXZZZZZXIII (-0.006829788033637854+0j)
IIIXXIIIIIIIIIIIIIXZZZZZXIII (-0.006829788033637854+0j)
YZZZYIIIIIIIIIIIIIYZZZZZYIII (0.002555591556619937+0j)
XZZZXIIIIIIIIIIIIIYZZZZZYIII (0.002555591556619937+0j)
YZZZYIIIIIIIIIIIIIXZZZZZXIII (0.002555591556619937+0j)
XZZZXIIIIIIIIIIIIIXZZZZZXIII (0.002555591556619937+0j)
IYYIIIIIIIIIIIIIIIYZZZZZYIII (-0.005752470916384176+0j)
IXXIIIIIIIIIIIIIIIYZZZZZYIII (-0.005752470916384176+0j)
IYYIIIIIIIIIIIIIIIXZZZZZXIII (-0.005752470916384176+0j)
IXXIIIIIIIIIIIIIIIXZZZZZXIII (-0.005752470916384176+0j)
IIIIIIIIIIIIIIYZZIZZZZZZYIII (0.003969281543250658+0j)
IIIIIIIIIIIIIIXZZIZZZZZZXIII (0.003969281543250658+0j)
IIIIIIIIIIIIIIIIZYZZZZZZYIII (-0.0037718246014720666+0j)
IIIIIIIIIIIIIIIIZXZZZZZZXIII (-0.0037718246014720666+0j)
IIIIIIIIIIIIIIIZIYZZZZZZYIII (-0.013812425043405348+0j)
IIIIIIIIIIIIIIIZIXZZZZZZXIII (-0.013812425043405348+0j)
IIIIIIIIIIIIIIZIIYZZZZZZYIII (-0.018534558760773628+0j)
IIIIIIIIIIIIIIZIIXZZZZZZXIII (-0.018534558760773628+0j)
IIIIIIIIIIIIIZIIIYZZZZZZYIII (-0.039021382223383916+0j)
IIIIIIIIIIIIIZIIIXZZZZZZXIII (-0.039021382223383916+0j)
IIIIIIIIIIIYZYIIIYZZZZZZYIII (-0.0015053844995689734+0j)
IIIIIIIIIIIXZXIIIYZZZZZZYIII (-0.0015053844995689734+0j)
IIIIIIIIIIIYZYIIIXZZZZZZXIII (-0.0015053844995689734+0j)
IIIIIIIIIIIXZXIIIXZZZZZZXIII (-0.0015053844995689734+0j)
IIIIIIIIYZZZZYIIIYZZZZZZYIII (0.0006947841981459594+0j)
IIIIIIIIXZZZZXIIIYZZZZZZYIII (0.0006947841981459594+0j)
IIIIIIIIYZZZZYIIIXZZZZZZXIII (0.0006947841981459594+0j)
IIIIIIIIXZZZZXIIIXZZZZZZXIII (0.0006947841981459594+0j)
IIYZZZZZZZZZZYIIIYZZZZZZYIII (-0.0003777758503373034+0j)
IIXZZZZZZZZZZXIIIYZZZZZZYIII (-0.0003777758503373034+0j)
IIYZZZZZZZZZZYIIIXZZZZZZXIII (-0.0003777758503373034+0j)
IIXZZZZZZZZZZXIIIXZZZZZZXIII (-0.0003777758503373034+0j)
IIIIIIIIIIIIZIIIIYZZZZZZYIII (-0.03901240161084029+0j)
IIIIIIIIIIIIZIIIIXZZZZZZXIII (-0.03901240161084029+0j)
IIIIIIIIIIYZYIIIIYZZZZZZYIII (-0.0007756849514328046+0j)
IIIIIIIIIIXZXIIIIYZZZZZZYIII (-0.0007756849514328046+0j)
IIIIIIIIIIYZYIIIIXZZZZZZXIII (-0.0007756849514328046+0j)
IIIIIIIIIIXZXIIIIXZZZZZZXIII (-0.0007756849514328046+0j)
IIIYZZZZZZZZYIIIIYZZZZZZYIII (-0.0009899346246145411+0j)
IIIXZZZZZZZZXIIIIYZZZZZZYIII (-0.0009899346246145411+0j)
IIIYZZZZZZZZYIIIIXZZZZZZXIII (-0.0009899346246145411+0j)
IIIXZZZZZZZZXIIIIXZZZZZZXIII (-0.0009899346246145411+0j)
YZZZZZZZZZZZYIIIIYZZZZZZYIII (-0.0017016432212176842+0j)
XZZZZZZZZZZZXIIIIYZZZZZZYIII (-0.0017016432212176842+0j)
YZZZZZZZZZZZYIIIIXZZZZZZXIII (-0.0017016432212176842+0j)
XZZZZZZZZZZZXIIIIXZZZZZZXIII (-0.0017016432212176842+0j)
IIIIIIIIIIIZIIIIIYZZZZZZYIII (-0.017040640160724863+0j)
IIIIIIIIIIIZIIIIIXZZZZZZXIII (-0.017040640160724863+0j)
IIIIIIIIYZZYIIIIIYZZZZZZYIII (-0.005178580274557746+0j)
IIIIIIIIXZZXIIIIIYZZZZZZYIII (-0.005178580274557746+0j)
IIIIIIIIYZZYIIIIIXZZZZZZXIII (-0.005178580274557746+0j)
IIIIIIIIXZZXIIIIIXZZZZZZXIII (-0.005178580274557746+0j)
IIYZZZZZZZZYIIIIIYZZZZZZYIII (0.00827191947275475+0j)
IIXZZZZZZZZXIIIIIYZZZZZZYIII (0.00827191947275475+0j)
IIYZZZZZZZZYIIIIIXZZZZZZXIII (0.00827191947275475+0j)
IIXZZZZZZZZXIIIIIXZZZZZZXIII (0.00827191947275475+0j)
IIIIIIIIIIZIIIIIIYZZZZZZYIII (-0.011418156076856098+0j)
IIIIIIIIIIZIIIIIIXZZZZZZXIII (-0.011418156076856098+0j)
IIIYZZZZZZYIIIIIIYZZZZZZYIII (0.013941999554302694+0j)
IIIXZZZZZZXIIIIIIYZZZZZZYIII (0.013941999554302694+0j)
IIIYZZZZZZYIIIIIIXZZZZZZXIII (0.013941999554302694+0j)
IIIXZZZZZZXIIIIIIXZZZZZZXIII (0.013941999554302694+0j)
YZZZZZZZZZYIIIIIIYZZZZZZYIII (-0.002989951136850751+0j)
XZZZZZZZZZXIIIIIIYZZZZZZYIII (-0.002989951136850751+0j)
YZZZZZZZZZYIIIIIIXZZZZZZXIII (-0.002989951136850751+0j)
XZZZZZZZZZXIIIIIIXZZZZZZXIII (-0.002989951136850751+0j)
IIIIIIIIIZIIIIIIIYZZZZZZYIII (-0.00828556735167733+0j)
IIIIIIIIIZIIIIIIIXZZZZZZXIII (-0.00828556735167733+0j)
IIIIYZZZZYIIIIIIIYZZZZZZYIII (0.01232386809717073+0j)
IIIIXZZZZXIIIIIIIYZZZZZZYIII (0.01232386809717073+0j)
IIIIYZZZZYIIIIIIIXZZZZZZXIII (0.01232386809717073+0j)
IIIIXZZZZXIIIIIIIXZZZZZZXIII (0.01232386809717073+0j)
IIIIIIIIZIIIIIIIIYZZZZZZYIII (-0.014759890963720058+0j)
IIIIIIIIZIIIIIIIIXZZZZZZXIII (-0.014759890963720058+0j)
IIYZZZZZYIIIIIIIIYZZZZZZYIII (0.011829294166912101+0j)
IIXZZZZZXIIIIIIIIYZZZZZZYIII (0.011829294166912101+0j)
IIYZZZZZYIIIIIIIIXZZZZZZXIII (0.011829294166912101+0j)
IIXZZZZZXIIIIIIIIXZZZZZZXIII (0.011829294166912101+0j)
IIIIIIIZIIIIIIIIIYZZZZZZYIII (-0.005027203877385174+0j)
IIIIIIIZIIIIIIIIIXZZZZZZXIII (-0.005027203877385174+0j)
IYZZZZZYIIIIIIIIIYZZZZZZYIII (0.013188030554480644+0j)
IXZZZZZXIIIIIIIIIYZZZZZZYIII (0.013188030554480644+0j)
IYZZZZZYIIIIIIIIIXZZZZZZXIII (0.013188030554480644+0j)
IXZZZZZXIIIIIIIIIXZZZZZZXIII (0.013188030554480644+0j)
IIIIIIZIIIIIIIIIIYZZZZZZYIII (-0.021042490547000824+0j)
IIIIIIZIIIIIIIIIIXZZZZZZXIII (-0.021042490547000824+0j)
IIIIIZIIIIIIIIIIIYZZZZZZYIII (-0.022927057410358973+0j)
IIIIIZIIIIIIIIIIIXZZZZZZXIII (-0.022927057410358973+0j)
IIIIZIIIIIIIIIIIIYZZZZZZYIII (-0.00663792486927026+0j)
IIIIZIIIIIIIIIIIIXZZZZZZXIII (-0.00663792486927026+0j)
IIIZIIIIIIIIIIIIIYZZZZZZYIII (-0.007497511646039554+0j)
IIIZIIIIIIIIIIIIIXZZZZZZXIII (-0.007497511646039554+0j)
YZZYIIIIIIIIIIIIIYZZZZZZYIII (0.0019946176014204262+0j)
XZZXIIIIIIIIIIIIIYZZZZZZYIII (0.0019946176014204262+0j)
YZZYIIIIIIIIIIIIIXZZZZZZXIII (0.0019946176014204262+0j)
XZZXIIIIIIIIIIIIIXZZZZZZXIII (0.0019946176014204262+0j)
IIZIIIIIIIIIIIIIIYZZZZZZYIII (-0.008767390686567986+0j)
IIZIIIIIIIIIIIIIIXZZZZZZXIII (-0.008767390686567986+0j)
IZIIIIIIIIIIIIIIIYZZZZZZYIII (-0.011942113020476826+0j)
IZIIIIIIIIIIIIIIIXZZZZZZXIII (-0.011942113020476826+0j)
ZIIIIIIIIIIIIIIIIYZZZZZZYIII (-0.02439048040206794+0j)
ZIIIIIIIIIIIIIIIIXZZZZZZXIII (-0.02439048040206794+0j)
IIIIIIIIIIIIIIYZIZZZZZZZYIII (-0.0013823883405191624+0j)
IIIIIIIIIIIIIIXZIZZZZZZZXIII (-0.0013823883405191624+0j)
IIIIIIIIIIIIYYIIYZZZZZZZYIII (0.029708864511204802+0j)
IIIIIIIIIIIIXXIIYZZZZZZZYIII (0.029708864511204802+0j)
IIIIIIIIIIIIYYIIXZZZZZZZXIII (0.029708864511204802+0j)
IIIIIIIIIIIIXXIIXZZZZZZZXIII (0.029708864511204802+0j)
IIIIIIIIIIYZZYIIYZZZZZZZYIII (-0.00026031307089060244+0j)
IIIIIIIIIIXZZXIIYZZZZZZZYIII (-0.00026031307089060244+0j)
IIIIIIIIIIYZZYIIXZZZZZZZXIII (-0.00026031307089060244+0j)
IIIIIIIIIIXZZXIIXZZZZZZZXIII (-0.00026031307089060244+0j)
IIIYZZZZZZZZZYIIYZZZZZZZYIII (-0.0005757009633000468+0j)
IIIXZZZZZZZZZXIIYZZZZZZZYIII (-0.0005757009633000468+0j)
IIIYZZZZZZZZZYIIXZZZZZZZXIII (-0.0005757009633000468+0j)
IIIXZZZZZZZZZXIIXZZZZZZZXIII (-0.0005757009633000468+0j)
YZZZZZZZZZZZZYIIYZZZZZZZYIII (-0.003032302093178805+0j)
XZZZZZZZZZZZZXIIYZZZZZZZYIII (-0.003032302093178805+0j)
YZZZZZZZZZZZZYIIXZZZZZZZXIII (-0.003032302093178805+0j)
XZZZZZZZZZZZZXIIXZZZZZZZXIII (-0.003032302093178805+0j)
IIIIIIIIIIIYYIIIYZZZZZZZYIII (-0.0015890011211556684+0j)
IIIIIIIIIIIXXIIIYZZZZZZZYIII (-0.0015890011211556684+0j)
IIIIIIIIIIIYYIIIXZZZZZZZXIII (-0.0015890011211556684+0j)
IIIIIIIIIIIXXIIIXZZZZZZZXIII (-0.0015890011211556684+0j)
IIIIIIIIYZZZYIIIYZZZZZZZYIII (0.0016269122413008871+0j)
IIIIIIIIXZZZXIIIYZZZZZZZYIII (0.0016269122413008871+0j)
IIIIIIIIYZZZYIIIXZZZZZZZXIII (0.0016269122413008871+0j)
IIIIIIIIXZZZXIIIXZZZZZZZXIII (0.0016269122413008871+0j)
IIYZZZZZZZZZYIIIYZZZZZZZYIII (0.0004566716158607135+0j)
IIXZZZZZZZZZXIIIYZZZZZZZYIII (0.0004566716158607135+0j)
IIYZZZZZZZZZYIIIXZZZZZZZXIII (0.0004566716158607135+0j)
IIXZZZZZZZZZXIIIXZZZZZZZXIII (0.0004566716158607135+0j)
IIIIIIIIIIYYIIIIYZZZZZZZYIII (0.006672071134167295+0j)
IIIIIIIIIIXXIIIIYZZZZZZZYIII (0.006672071134167295+0j)
IIIIIIIIIIYYIIIIXZZZZZZZXIII (0.006672071134167295+0j)
IIIIIIIIIIXXIIIIXZZZZZZZXIII (0.006672071134167295+0j)
IIIYZZZZZZZYIIIIYZZZZZZZYIII (0.009454161583406341+0j)
IIIXZZZZZZZXIIIIYZZZZZZZYIII (0.009454161583406341+0j)
IIIYZZZZZZZYIIIIXZZZZZZZXIII (0.009454161583406341+0j)
IIIXZZZZZZZXIIIIXZZZZZZZXIII (0.009454161583406341+0j)
YZZZZZZZZZZYIIIIYZZZZZZZYIII (0.0016918900802972855+0j)
XZZZZZZZZZZXIIIIYZZZZZZZYIII (0.0016918900802972855+0j)
YZZZZZZZZZZYIIIIXZZZZZZZXIII (0.0016918900802972855+0j)
XZZZZZZZZZZXIIIIXZZZZZZZXIII (0.0016918900802972855+0j)
IIIIIIIIYZYIIIIIYZZZZZZZYIII (0.006406037701095104+0j)
IIIIIIIIXZXIIIIIYZZZZZZZYIII (0.006406037701095104+0j)
IIIIIIIIYZYIIIIIXZZZZZZZXIII (0.006406037701095104+0j)
IIIIIIIIXZXIIIIIXZZZZZZZXIII (0.006406037701095104+0j)
IIYZZZZZZZYIIIIIYZZZZZZZYIII (0.014043131387633277+0j)
IIXZZZZZZZXIIIIIYZZZZZZZYIII (0.014043131387633277+0j)
IIYZZZZZZZYIIIIIXZZZZZZZXIII (0.014043131387633277+0j)
IIXZZZZZZZXIIIIIXZZZZZZZXIII (0.014043131387633277+0j)
IIIIIIIYZYIIIIIIYZZZZZZZYIII (0.002389614436956816+0j)
IIIIIIIXZXIIIIIIYZZZZZZZYIII (0.002389614436956816+0j)
IIIIIIIYZYIIIIIIXZZZZZZZXIII (0.002389614436956816+0j)
IIIIIIIXZXIIIIIIXZZZZZZZXIII (0.002389614436956816+0j)
IYZZZZZZZYIIIIIIYZZZZZZZYIII (0.009855111940001665+0j)
IXZZZZZZZXIIIIIIYZZZZZZZYIII (0.009855111940001665+0j)
IYZZZZZZZYIIIIIIXZZZZZZZXIII (0.009855111940001665+0j)
IXZZZZZZZXIIIIIIXZZZZZZZXIII (0.009855111940001665+0j)
IIIYZZZZYIIIIIIIYZZZZZZZYIII (0.008232048622745049+0j)
IIIXZZZZXIIIIIIIYZZZZZZZYIII (0.008232048622745049+0j)
IIIYZZZZYIIIIIIIXZZZZZZZXIII (0.008232048622745049+0j)
IIIXZZZZXIIIIIIIXZZZZZZZXIII (0.008232048622745049+0j)
YZZZZZZZYIIIIIIIYZZZZZZZYIII (-0.011441425134006443+0j)
XZZZZZZZXIIIIIIIYZZZZZZZYIII (-0.011441425134006443+0j)
YZZZZZZZYIIIIIIIXZZZZZZZXIII (-0.011441425134006443+0j)
XZZZZZZZXIIIIIIIXZZZZZZZXIII (-0.011441425134006443+0j)
IIIIYZZYIIIIIIIIYZZZZZZZYIII (0.008678999957892279+0j)
IIIIXZZXIIIIIIIIYZZZZZZZYIII (0.008678999957892279+0j)
IIIIYZZYIIIIIIIIXZZZZZZZXIII (0.008678999957892279+0j)
IIIIXZZXIIIIIIIIXZZZZZZZXIII (0.008678999957892279+0j)
IIIIIYYIIIIIIIIIYZZZZZZZYIII (-0.013953364220010601+0j)
IIIIIXXIIIIIIIIIYZZZZZZZYIII (-0.013953364220010601+0j)
IIIIIYYIIIIIIIIIXZZZZZZZXIII (-0.013953364220010601+0j)
IIIIIXXIIIIIIIIIXZZZZZZZXIII (-0.013953364220010601+0j)
IYZZYIIIIIIIIIIIYZZZZZZZYIII (0.0032084968176215594+0j)
IXZZXIIIIIIIIIIIYZZZZZZZYIII (0.0032084968176215594+0j)
IYZZYIIIIIIIIIIIXZZZZZZZXIII (0.0032084968176215594+0j)
IXZZXIIIIIIIIIIIXZZZZZZZXIII (0.0032084968176215594+0j)
IIYYIIIIIIIIIIIIYZZZZZZZYIII (0.00499556608509592+0j)
IIXXIIIIIIIIIIIIYZZZZZZZYIII (0.00499556608509592+0j)
IIYYIIIIIIIIIIIIXZZZZZZZXIII (0.00499556608509592+0j)
IIXXIIIIIIIIIIIIXZZZZZZZXIII (0.00499556608509592+0j)
YZYIIIIIIIIIIIIIYZZZZZZZYIII (-0.0064204077153922285+0j)
XZXIIIIIIIIIIIIIYZZZZZZZYIII (-0.0064204077153922285+0j)
YZYIIIIIIIIIIIIIXZZZZZZZXIII (-0.0064204077153922285+0j)
XZXIIIIIIIIIIIIIXZZZZZZZXIII (-0.0064204077153922285+0j)
IIIIIIIIIIIIIIYIZZZZZZZZYIII (0.0016471184992228475+0j)
IIIIIIIIIIIIIIXIZZZZZZZZXIII (0.0016471184992228475+0j)
IIIIIIIIIYZZZYIYZZZZZZZZYIII (0.0011696760935120444+0j)
IIIIIIIIIXZZZXIYZZZZZZZZYIII (0.0011696760935120444+0j)
IIIIIIIIIYZZZYIXZZZZZZZZXIII (0.0011696760935120444+0j)
IIIIIIIIIXZZZXIXZZZZZZZZXIII (0.0011696760935120444+0j)
IIIIYZZZZZZZZYIYZZZZZZZZYIII (0.0014837437856483095+0j)
IIIIXZZZZZZZZXIYZZZZZZZZYIII (0.0014837437856483095+0j)
IIIIYZZZZZZZZYIXZZZZZZZZXIII (0.0014837437856483095+0j)
IIIIXZZZZZZZZXIXZZZZZZZZXIII (0.0014837437856483095+0j)
IIIIIIIYZZZZYIIYZZZZZZZZYIII (0.0011056124418699761+0j)
IIIIIIIXZZZZXIIYZZZZZZZZYIII (0.0011056124418699761+0j)
IIIIIIIYZZZZYIIXZZZZZZZZXIII (0.0011056124418699761+0j)
IIIIIIIXZZZZXIIXZZZZZZZZXIII (0.0011056124418699761+0j)
IYZZZZZZZZZZYIIYZZZZZZZZYIII (0.0019681045840047634+0j)
IXZZZZZZZZZZXIIYZZZZZZZZYIII (0.0019681045840047634+0j)
IYZZZZZZZZZZYIIXZZZZZZZZXIII (0.0019681045840047634+0j)
IXZZZZZZZZZZXIIXZZZZZZZZXIII (0.0019681045840047634+0j)
IIIIIIIIIYZYIIIYZZZZZZZZYIII (0.001815707289524512+0j)
IIIIIIIIIXZXIIIYZZZZZZZZYIII (0.001815707289524512+0j)
IIIIIIIIIYZYIIIXZZZZZZZZXIII (0.001815707289524512+0j)
IIIIIIIIIXZXIIIXZZZZZZZZXIII (0.001815707289524512+0j)
IIIIYZZZZZZYIIIYZZZZZZZZYIII (0.006020636838653864+0j)
IIIIXZZZZZZXIIIYZZZZZZZZYIII (0.006020636838653864+0j)
IIIIYZZZZZZYIIIXZZZZZZZZXIII (0.006020636838653864+0j)
IIIIXZZZZZZXIIIXZZZZZZZZXIII (0.006020636838653864+0j)
IIIIIIIYZZYIIIIYZZZZZZZZYIII (-0.0014283337863124532+0j)
IIIIIIIXZZXIIIIYZZZZZZZZYIII (-0.0014283337863124532+0j)
IIIIIIIYZZYIIIIXZZZZZZZZXIII (-0.0014283337863124532+0j)
IIIIIIIXZZXIIIIXZZZZZZZZXIII (-0.0014283337863124532+0j)
IYZZZZZZZZYIIIIYZZZZZZZZYIII (0.006670604003068286+0j)
IXZZZZZZZZXIIIIYZZZZZZZZYIII (0.006670604003068286+0j)
IYZZZZZZZZYIIIIXZZZZZZZZXIII (0.006670604003068286+0j)
IXZZZZZZZZXIIIIXZZZZZZZZXIII (0.006670604003068286+0j)
IIIIIIIIYYIIIIIYZZZZZZZZYIII (-0.003101893391765239+0j)
IIIIIIIIXXIIIIIYZZZZZZZZYIII (-0.003101893391765239+0j)
IIIIIIIIYYIIIIIXZZZZZZZZXIII (-0.003101893391765239+0j)
IIIIIIIIXXIIIIIXZZZZZZZZXIII (-0.003101893391765239+0j)
IIYZZZZZZYIIIIIYZZZZZZZZYIII (0.005741754416066145+0j)
IIXZZZZZZXIIIIIYZZZZZZZZYIII (0.005741754416066145+0j)
IIYZZZZZZYIIIIIXZZZZZZZZXIII (0.005741754416066145+0j)
IIXZZZZZZXIIIIIXZZZZZZZZXIII (0.005741754416066145+0j)
IIIIYZZZYIIIIIIYZZZZZZZZYIII (0.0027821834439067457+0j)
IIIIXZZZXIIIIIIYZZZZZZZZYIII (0.0027821834439067457+0j)
IIIIYZZZYIIIIIIXZZZZZZZZXIII (0.0027821834439067457+0j)
IIIIXZZZXIIIIIIXZZZZZZZZXIII (0.0027821834439067457+0j)
IIIYZZZYIIIIIIIYZZZZZZZZYIII (0.007505740864403151+0j)
IIIXZZZXIIIIIIIYZZZZZZZZYIII (0.007505740864403151+0j)
IIIYZZZYIIIIIIIXZZZZZZZZXIII (0.007505740864403151+0j)
IIIXZZZXIIIIIIIXZZZZZZZZXIII (0.007505740864403151+0j)
YZZZZZZYIIIIIIIYZZZZZZZZYIII (0.0008699551491929872+0j)
XZZZZZZXIIIIIIIYZZZZZZZZYIII (0.0008699551491929872+0j)
YZZZZZZYIIIIIIIXZZZZZZZZXIII (0.0008699551491929872+0j)
XZZZZZZXIIIIIIIXZZZZZZZZXIII (0.0008699551491929872+0j)
IIYZYIIIIIIIIIIYZZZZZZZZYIII (-0.004135688390573469+0j)
IIXZXIIIIIIIIIIYZZZZZZZZYIII (-0.004135688390573469+0j)
IIYZYIIIIIIIIIIXZZZZZZZZXIII (-0.004135688390573469+0j)
IIXZXIIIIIIIIIIXZZZZZZZZXIII (-0.004135688390573469+0j)
IYZYIIIIIIIIIIIYZZZZZZZZYIII (-0.0018703120229285224+0j)
IXZXIIIIIIIIIIIYZZZZZZZZYIII (-0.0018703120229285224+0j)
IYZYIIIIIIIIIIIXZZZZZZZZXIII (-0.0018703120229285224+0j)
IXZXIIIIIIIIIIIXZZZZZZZZXIII (-0.0018703120229285224+0j)
YYIIIIIIIIIIIIIYZZZZZZZZYIII (0.003627832033654417+0j)
XXIIIIIIIIIIIIIYZZZZZZZZYIII (0.003627832033654417+0j)
YYIIIIIIIIIIIIIXZZZZZZZZXIII (0.003627832033654417+0j)
XXIIIIIIIIIIIIIXZZZZZZZZXIII (0.003627832033654417+0j)
IIIIIIIIIIIIIZYZZZZZZZZZYIII (-0.0003204333345041609+0j)
IIIIIIIIIIIIIZXZZZZZZZZZXIII (-0.0003204333345041609+0j)
IIIIIIIIIIIYZYYZZZZZZZZZYIII (0.0002389258021598538+0j)
IIIIIIIIIIIXZXYZZZZZZZZZYIII (0.0002389258021598538+0j)
IIIIIIIIIIIYZYXZZZZZZZZZXIII (0.0002389258021598538+0j)
IIIIIIIIIIIXZXXZZZZZZZZZXIII (0.0002389258021598538+0j)
IIIIIIIIYZZZZYYZZZZZZZZZYIII (-0.0018149929630057965+0j)
IIIIIIIIXZZZZXYZZZZZZZZZYIII (-0.0018149929630057965+0j)
IIIIIIIIYZZZZYXZZZZZZZZZXIII (-0.0018149929630057965+0j)
IIIIIIIIXZZZZXXZZZZZZZZZXIII (-0.0018149929630057965+0j)
