Bravyi-Kitaev mapping of N2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-88.68589203916153+0j)
IXXIIIIIXIXXXIIIIIII (0.006142091430673084+0j)
IIIIIYZIZXXIYZZIZIII (0.0005285900716856653+0j)
IIIIIXZIZYXIYZZIZIII (-0.0005285900716856653+0j)
IIIIIYZIZXYZXIIIIIII (-0.0005285900716856653+0j)
IIIIIXZIZYYZXIIIIIII (0.0005285900716856653+0j)
IIIIZIIIIXXIXZZIZIII (0.0024914429901897795+0j)
IIIIIZZIZYXIYZZIZIII (0.0024914429901897795+0j)
IIIIZIIIIXYZYIIIIIII (0.0024914429901897795+0j)
IIIIIZZIZYYZXIIIIIII (-0.0024914429901897795+0j)
XIYIYIIIIZXIXZZIZIII (-0.002875910879155767+0j)
XIXZYIIIZIYIXZZIZIII (0.002875910879155767+0j)
XIYIYIIIIZYZYIIIIIII (-0.002875910879155767+0j)
XIXZYIIIZIXZYIIIIIII (-0.002875910879155767+0j)
IIIIIYYXXIYIYZZIZIII (-0.0029531768654643717+0j)
IIIIIXYYXIYIYZZIZIII (0.0029531768654643717+0j)
IIIIIYYXXIXZXIIIIIII (-0.0029531768654643717+0j)
IIIIIXYYXIXZXIIIIIII (0.0029531768654643717+0j)
IIIIZIXXYIYIXZZIZIII (-0.013919428673316418+0j)
IIIIIZYYXIYIYZZIZIII (-0.013919428673316418+0j)
IIIIZIXXYIXZYIIIIIII (0.013919428673316418+0j)
IIIIIZYYXIXZXIIIIIII (-0.013919428673316418+0j)
XIYIYIXZYIYIXZZIZIII (-0.008431327479009878+0j)
XIXZYIYIYIYIXZZIZIII (0.008431327479009878+0j)
XIYIYIXZYIXZYIIIIIII (0.008431327479009878+0j)
XIXZYIYIYIXZYIIIIIII (-0.008431327479009878+0j)
XIXYYXZIYIYIXZZIZIII (-0.00017210071772276513+0j)
XIXXYYZIYIYIXZZIZIII (0.00017210071772276513+0j)
XIXYYXZIYIXZYIIIIIII (0.00017210071772276513+0j)
XIXXYYZIYIXZYIIIIIII (-0.00017210071772276513+0j)
XIXYYZZIYIYIXZZIZIII (0.0008111751426008502+0j)
XIXXXIIIXIYIYZZIZIII (0.0008111751426008502+0j)
XIXYYZZIYIXZYIIIIIII (-0.0008111751426008502+0j)
XIXXXIIIXIXZXIIIIIII (0.0008111751426008502+0j)
ZIXZIIIIXIYIYZZIZIII (-0.01104641585846383+0j)
IZXIIIIIXIYIYZZIZIII (0.01104641585846383+0j)
ZIXZIIIIXIXZXIIIIIII (-0.01104641585846383+0j)
IZXIIIIIXIXZXIIIIIII (0.01104641585846383+0j)
IIIIIIIIIIZIIIIIIIII (0.14086648662928183+0j)
IIIIIIIIIZIZIIIIIIII (0.17831553892650412+0j)
IIIIIIXYYXZZIIIIIIII (0.0014349702266418995+0j)
IIIIIIXXYYZZIIIIIIII (-0.0014349702266418995+0j)
XIXYYIIIXXZZZIIIIIII (-0.0013128012106132317+0j)
XIXXYIIIXYZZZIIIIIII (0.0013128012106132317+0j)
IIIIIIIIZZZZIIIIIIII (0.17832008178762462+0j)
IIIIIIYIYZZZIIIIIIII (-0.0018929370377097116+0j)
IIIIIIXZXIIZIIIIIIII (-0.0018929370377097116+0j)
YIIIYIIIXZZZZIIIIIII (2.3477546191669766e-05+0j)
XZZIYIIIYIIZZIIIIIII (-2.3477546191669766e-05+0j)
IIIIIIIZIIIZIIIIIIII (0.14531514706225868+0j)
XIXYYIXXZIIZZIIIIIII (-0.0070859520014640645+0j)
XIXXYIXYZIIZZIIIIIII (0.0070859520014640645+0j)
IIIIIIZZIIIZIIIIIIII (0.13208451216171377+0j)
YIIIYIXZZIIZZIIIIIII (0.007649856793061918+0j)
XZZIYIYIZIIZZIIIIIII (-0.007649856793061918+0j)
IIIIIZIIIIIZIIIIIIII (0.14377087484925963+0j)
IIIIZXZIZIIZZIIIIIII (0.0022848451145436963+0j)
IIIIIXIIIIIZIIIIIIII (-0.0022848451145436963+0j)
IIIIZZZIZIIZZIIIIIII (0.13348630184841156+0j)
IIIZIIIIIIIZIIIIIIII (0.13293968523849453+0j)
IIZZIIIIIIIZIIIIIIII (0.1361269502275546+0j)
IZIIIIIIIIIZIIIIIIII (0.14841113308890075+0j)
ZZZIIIIIIIIZIIIIIIII (0.15191290248774567+0j)
IIIIIYZIYXIXIIIIIIII (-0.0024914429901897787+0j)
IIIIIXZIYYIXIIIIIIII (0.0024914429901897787+0j)
IIIIIYZIYXZXIIIIIIII (0.0024914429901897787+0j)
IIIIIXZIYYZXIIIIIIII (-0.0024914429901897787+0j)
IIIIZIIIXXIXZIIIIIII (0.000528590071685665+0j)
IIIIIZZIYYIXIIIIIIII (0.000528590071685665+0j)
IIIIZIIIXXZXZIIIIIII (-0.000528590071685665+0j)
IIIIIZZIYYZXIIIIIIII (-0.000528590071685665+0j)
XYZIYIIIXZIXZIIIIIII (-0.002875910879155767+0j)
XXZIYIIIYIZXZIIIIIII (0.002875910879155767+0j)
XYZIYIIIXZZXZIIIIIII (0.002875910879155767+0j)
XXZIYIIIYIIXZIIIIIII (-0.002875910879155767+0j)
IIIIIYYXIIZXIIIIIIII (-0.013919428673316424+0j)
IIIIIXYYIIZXIIIIIIII (0.013919428673316424+0j)
IIIIIYYXIIIXIIIIIIII (0.013919428673316424+0j)
IIIIIXYYIIIXIIIIIIII (-0.013919428673316424+0j)
IIIIZIXXZIZXZIIIIIII (0.002953176865464369+0j)
IIIIIZYYIIZXIIIIIIII (0.002953176865464369+0j)
IIIIZIXXZIIXZIIIIIII (-0.002953176865464369+0j)
IIIIIZYYIIIXIIIIIIII (-0.002953176865464369+0j)
XYZIYIXZZIZXZIIIIIII (0.008431327479009881+0j)
XXZIYIYIZIZXZIIIIIII (-0.008431327479009881+0j)
XYZIYIXZZIIXZIIIIIII (-0.008431327479009881+0j)
XXZIYIYIZIIXZIIIIIII (0.008431327479009881+0j)
XIXYYXZIZIZXZIIIIIII (-0.0008111751426008497+0j)
XIXXYYZIZIZXZIIIIIII (0.0008111751426008497+0j)
XIXYYXZIZIIXZIIIIIII (0.0008111751426008497+0j)
XIXXYYZIZIIXZIIIIIII (-0.0008111751426008497+0j)
XIXYYZZIZIZXZIIIIIII (-0.000172100717722765+0j)
XIXXXIIIIIZXIIIIIIII (-0.000172100717722765+0j)
XIXYYZZIZIIXZIIIIIII (0.000172100717722765+0j)
XIXXXIIIIIIXIIIIIIII (0.000172100717722765+0j)
ZXZIIIIIIIZXIIIIIIII (0.01104641585846383+0j)
IXIIIIIIIIZXIIIIIIII (-0.01104641585846383+0j)
ZXZIIIIIIIIXIIIIIIII (-0.01104641585846383+0j)
IXIIIIIIIIIXIIIIIIII (0.01104641585846383+0j)
IIIIIIIIIZZZIIIIIIII (0.2170386328029026+0j)
IIIIIIXYYXIZIIIIIIII (0.0013321466306220394+0j)
IIIIIIXXYYIZIIIIIIII (-0.0013321466306220394+0j)
XIXYYIIIXXIZZIIIIIII (-0.0055246285046435025+0j)
XIXXYIIIXYIZZIIIIIII (0.0055246285046435025+0j)
IIIIIIIIZZIZIIIIIIII (0.21706200367446118+0j)
IIIIIIYIYZIZIIIIIIII (-0.004882208615265059+0j)
IIIIIIXZXIZZIIIIIIII (-0.004882208615265059+0j)
YIIIYIIIXZIZZIIIIIII (-0.003555190094267751+0j)
XZZIYIIIYIZZZIIIIIII (0.003555190094267751+0j)
IIIIIIIZIIZZIIIIIIII (0.1755533389925046+0j)
XIXYYIXXZIZZZIIIIIII (-0.02206323382401055+0j)
XIXXYIXYZIZZZIIIIIII (0.02206323382401055+0j)
IIIIIIZZIIZZIIIIIIII (0.13771117338762437+0j)
YIIIYIXZZIZZZIIIIIII (0.01282161134435762+0j)
XZZIYIYIZIZZZIIIIIII (-0.01282161134435762+0j)
IIIIIZIIIIZZIIIIIIII (0.1514471769134752+0j)
IIIIZZZIZIZZZIIIIIII (0.15144717691347517+0j)
IIIZIIIIIIZZIIIIIIII (0.14664051966934163+0j)
IIZZIIIIIIZZIIIIIIII (0.15191290248774567+0j)
IZIIIIIIIIZZIIIIIIII (0.15191290248774567+0j)
ZZZIIIIIIIZZIIIIIIII (0.18628020221302868+0j)
IIIIIIIIZIZIIIIIIIII (0.1121126175349933+0j)
IIIIIIYIYIZIIIIIIIII (-0.0013604888687186664+0j)
IIIIIIXZXZIIIIIIIIII (-0.0013604888687186664+0j)
YIIIYIIIXIZIZIIIIIII (-0.004120182298332435+0j)
XZZIYIIIYZIIZIIIIIII (0.004120182298332435+0j)
IIIIIIIZIZIIIIIIIIII (0.18176436380549638+0j)
XIXYYIXXZZIIZIIIIIII (-0.0161943488414977+0j)
XIXXYIXYZZIIZIIIIIII (0.0161943488414977+0j)
IIIIIIZZIZIIIIIIIIII (0.15790683567958028+0j)
YIIIYIXZZZIIZIIIIIII (0.009733423916128942+0j)
XZZIYIYIZZIIZIIIIIII (-0.009733423916128942+0j)
IIIIIZIIIZIIIIIIIIII (0.16641899805153143+0j)
IIIIZZZIZZIIZIIIIIII (0.16641899805153146+0j)
IIIZIIIIIZIIIIIIIIII (0.1654647548931934+0j)
IIZZIIIIIZIIIIIIIIII (0.17496845480045622+0j)
IZIIIIIIIZIIIIIIIIII (0.17496845480045617+0j)
ZZZIIIIIIZIIIIIIIIII (0.20876446457325074+0j)
IIIIIIXYXYIIIIIIIIII (-0.001304360751714452+0j)
IIIIIIXXXXIIIIIIIIII (-0.001304360751714452+0j)
XIXYYIIIYYIIZIIIIIII (0.0032170758942036866+0j)
XIXXYIIIYXIIZIIIIIII (0.0032170758942036866+0j)
IIIIIIZXZXZIIIIIIIII (-0.041049926193601004+0j)
IIIIIIIXZXZIIIIIIIII (0.041079142442170584+0j)
IIIIIIZYIYIIIIIIIIII (2.921624856958016e-05+0j)
IIIIIIIYZYZIIIIIIIII (2.921624856958016e-05+0j)
IIIIIIZXIXIIIIIIIIII (0.041079142442170584+0j)
IIIIIIIXIXIIIIIIIIII (-0.041049926193601004+0j)
YIIIYIXXIXZIZIIIIIII (-0.048060007566624645+0j)
XZZIYIXYIXZIZIIIIIII (0.04797833804713857+0j)
YIIIYIXYZYIIZIIIIIII (-8.166951948607518e-05+0j)
XZZIYIXXIYZIZIIIIIII (8.166951948607518e-05+0j)
YIIIYIXXZXIIZIIIIIII (0.04797833804713857+0j)
XZZIYIXYZXIIZIIIIIII (-0.048060007566624645+0j)
XIXYYIXZIXZIZIIIIIII (-0.05836127795867041+0j)
XIXXYIYIIXZIZIIIIIII (0.05843788484628074+0j)
XIXYYIYIZYIIZIIIIIII (7.660688761034797e-05+0j)
XIXXYIXZIYZIZIIIIIII (-7.660688761034797e-05+0j)
XIXYYIXZZXIIZIIIIIII (0.05843788484628074+0j)
XIXXYIYIZXIIZIIIIIII (-0.05836127795867041+0j)
XIYIYXZIIXZIZIIIIIII (0.01420528597498907+0j)
XIXZYYZIIXZIZIIIIIII (-0.014181064958079512+0j)
XIYIYYZIZYIIZIIIIIII (2.422101690955909e-05+0j)
XIXZYXZIIYZIZIIIIIII (-2.422101690955909e-05+0j)
XIYIYXZIZXIIZIIIIIII (-0.014181064958079512+0j)
XIXZYYZIZXIIZIIIIIII (0.01420528597498907+0j)
XYZIYXZIIXZIZIIIIIII (-0.0669548333610661+0j)
XXZIYYZIIXZIZIIIIIII (0.06684067063643877+0j)
XYZIYYZIZYIIZIIIIIII (-0.00011416272462732441+0j)
XXZIYXZIIYZIZIIIIIII (0.00011416272462732441+0j)
XYZIYXZIZXIIZIIIIIII (0.06684067063643877+0j)
XXZIYYZIZXIIZIIIIIII (-0.0669548333610661+0j)
XIYIYZZIIXZIZIIIIIII (-0.0669548333610661+0j)
XIXZXIIIZXZIIIIIIIII (-0.06684067063643877+0j)
XIYIXIIIIYIIIIIIIIII (0.00011416272462732441+0j)
XIXZYZZIIYZIZIIIIIII (0.00011416272462732441+0j)
XIYIYZZIZXIIZIIIIIII (0.06684067063643877+0j)
XIXZXIIIIXIIIIIIIIII (0.0669548333610661+0j)
XYZIYZZIIXZIZIIIIIII (-0.014205285974989058+0j)
XXZIXIIIZXZIIIIIIIII (-0.014181064958079501+0j)
XYZIXIIIIYIIIIIIIIII (2.422101690955909e-05+0j)
XXZIYZZIIYZIZIIIIIII (2.422101690955909e-05+0j)
XYZIYZZIZXIIZIIIIIII (0.014181064958079501+0j)
XXZIXIIIIXIIIIIIIIII (0.014205285974989058+0j)
ZIXXIIIIZXZIIIIIIIII (0.05031782975903119+0j)
IZYYIIIIZXZIIIIIIIII (0.050089820639394114+0j)
ZIXYIIIIIYIIIIIIIIII (0.0002280091196370619+0j)
IZYXIIIIZYZIIIIIIIII (0.0002280091196370619+0j)
ZIXXIIIIIXIIIIIIIIII (-0.050089820639394114+0j)
IZYYIIIIIXIIIIIIIIII (-0.05031782975903119+0j)
XIXYYIIZXXZIZIIIIIII (-0.004086626093112628+0j)
XIXXYIIZXYZIZIIIIIII (0.004086626093112628+0j)
IIIIIIYXYXZIIIIIIIII (0.001649795205555903+0j)
IIIIIIYYYYZIIIIIIIII (0.001649795205555903+0j)
YIIIYIIXXXZIZIIIIIII (0.0026576383792331682+0j)
XZZIYIZYXXZIZIIIIIII (-0.00338299876366127+0j)
YIIIYIZXXXZIZIIIIIII (0.0007253603844281012+0j)
XZZIYIIXXYZIZIIIIIII (0.0007253603844281012+0j)
YIIIYIIYXYZIZIIIIIII (0.00338299876366127+0j)
XZZIYIZXXYZIZIIIIIII (0.0026576383792331682+0j)
IIIIIZXYYXZIIIIIIIII (0.004529238759663339+0j)
IIIIIZXXYYZIIIIIIIII (-0.004529238759663339+0j)
IIIIZZYYXXZIZIIIIIII (0.004529238759663349+0j)
IIIIZZYXXYZIZIIIIIII (-0.004529238759663349+0j)
IIIZIIXYYXZIIIIIIIII (0.0051989232484663936+0j)
IIIZIIXXYYZIIIIIIIII (-0.0051989232484663936+0j)
IIZZIIXYYXZIIIIIIIII (0.004824226541521598+0j)
IIZZIIXXYYZIIIIIIIII (-0.004824226541521598+0j)
IZIIIIXYYXZIIIIIIIII (0.004824226541521598+0j)
IZIIIIXXYYZIIIIIIIII (-0.004824226541521598+0j)
ZZZIIIXYYXZIIIIIIIII (0.003201820887447443+0j)
ZZZIIIXXYYZIIIIIIIII (-0.003201820887447443+0j)
XIXYYIZZXXZIZIIIIIII (0.0005388161886781915+0j)
XIXXYIZZXYZIZIIIIIII (-0.0005388161886781915+0j)
XIYIYXXIXXZIZIIIIIII (0.0008845228423430228+0j)
XIXZYYXIXXZIZIIIIIII (-0.0009816864818518976+0j)
XIYIYYYZXXZIZIIIIIII (-9.716363950887506e-05+0j)
XIXZYXXIXYZIZIIIIIII (9.716363950887506e-05+0j)
XIYIYXYZXYZIZIIIIIII (0.0009816864818518976+0j)
XIXZYYYZXYZIZIIIIIII (-0.0008845228423430228+0j)
XYZIYXXIXXZIZIIIIIII (-0.0041690874521925405+0j)
XXZIYYXIXXZIZIIIIIII (0.00462705607764124+0j)
XYZIYYYZXXZIZIIIIIII (0.00045796862544869924+0j)
XXZIYXXIXYZIZIIIIIII (-0.00045796862544869924+0j)
XYZIYXYZXYZIZIIIIIII (-0.00462705607764124+0j)
XXZIYYYZXYZIZIIIIIII (0.0041690874521925405+0j)
XIYIYZXIXXZIZIIIIIII (-0.0041690874521925405+0j)
XIXZXIYIYXZIIIIIIIII (0.004627056077641242+0j)
XIYIXIXZYXZIIIIIIIII (-0.00045796862544869935+0j)
XIXZYZXIXYZIZIIIIIII (-0.00045796862544869935+0j)
XIYIYZYZXYZIZIIIIIII (-0.004627056077641242+0j)
XIXZXIXZYYZIIIIIIIII (-0.0041690874521925405+0j)
XYZIYZXIXXZIZIIIIIII (-0.0008845228423430226+0j)
XXZIXIYIYXZIIIIIIIII (0.0009816864818518976+0j)
XYZIXIXZYXZIIIIIIIII (-9.716363950887491e-05+0j)
XXZIYZXIXYZIZIIIIIII (-9.716363950887491e-05+0j)
XYZIYZYZXYZIZIIIIIII (-0.0009816864818518976+0j)
XXZIXIXZYYZIIIIIIIII (-0.0008845228423430226+0j)
ZIXXIIYIYXZIIIIIIIII (-0.006793691839682523+0j)
IZYYIIYIYXZIIIIIIIII (-0.003715444933851047+0j)
ZIXYIIXZYXZIIIIIIIII (0.0030782469058314773+0j)
IZYXIIYIYYZIIIIIIIII (-0.0030782469058314773+0j)
ZIXXIIXZYYZIIIIIIIII (0.003715444933851047+0j)
IZYYIIXZYYZIIIIIIIII (0.006793691839682523+0j)
XIXYYZIIXXZIZIIIIIII (-0.0032442620659962986+0j)
XIXXYZIIXYZIZIIIIIII (0.0032442620659962986+0j)
ZIXZIYZIYXZIIIIIIIII (0.0010122209389496+0j)
IZXIIYZIYXZIIIIIIIII (-5.308406422527799e-05+0j)
ZIYIIXZIYXZIIIIIIIII (-0.000959136874724322+0j)
IZYZIYZIYYZIIIIIIIII (0.000959136874724322+0j)
ZIXZIXZIYYZIIIIIIIII (-5.308406422527799e-05+0j)
IZXIIXZIYYZIIIIIIIII (0.0010122209389496+0j)
ZXZIIYZIYXZIIIIIIIII (-0.004770976410561454+0j)
IXIIIYZIYXZIIIIIIIII (0.00025020507722192187+0j)
ZYZIIXZIYXZIIIIIIIII (0.004520771333339531+0j)
IYIIIYZIYYZIIIIIIIII (-0.004520771333339531+0j)
ZXZIIXZIYYZIIIIIIIII (0.00025020507722192187+0j)
IXIIIXZIYYZIIIIIIIII (-0.004770976410561454+0j)
XIXYXZZIYXZIIIIIIIII (-0.0032442620659962986+0j)
XIXXXZZIYYZIIIIIIIII (0.0032442620659962986+0j)
ZIXZZIIIXXZIZIIIIIII (0.004770976410561455+0j)
IZXIZIIIXXZIZIIIIIII (-0.0002502050772219223+0j)
ZIYIIZZIYXZIIIIIIIII (0.004520771333339532+0j)
IZYZZIIIXYZIZIIIIIII (0.004520771333339532+0j)
ZIXZIZZIYYZIIIIIIIII (0.0002502050772219223+0j)
IZXIIZZIYYZIIIIIIIII (-0.004770976410561455+0j)
ZXZIZIIIXXZIZIIIIIII (0.0010122209389495996+0j)
IXIIZIIIXXZIZIIIIIII (-5.308406422527817e-05+0j)
ZYZIIZZIYXZIIIIIIIII (0.0009591368747243216+0j)
IYIIZIIIXYZIZIIIIIII (0.0009591368747243216+0j)
ZXZIIZZIYYZIIIIIIIII (5.308406422527817e-05+0j)
IXIIIZZIYYZIIIIIIIII (-0.0010122209389495996+0j)
XIYXYIIIXXZIZIIIIIII (-0.0033321594204777875+0j)
XIYYYIIIXYZIZIIIIIII (-0.0033321594204777875+0j)
XZXYYIIIXXZIZIIIIIII (-0.0033321594204777875+0j)
XZXXYIIIXYZIZIIIIIII (0.0033321594204777875+0j)
YZYYYIIIXXZIZIIIIIII (0.007735603176489582+0j)
YZYXYIIIXYZIZIIIIIII (-0.007735603176489582+0j)
IIIIIIIZZZZIIIIIIIII (0.1818421890968409+0j)
XIXYYIXXIZZIZIIIIIII (-0.01629981329094836+0j)
XIXXYIXYIZZIZIIIIIII (0.01629981329094836+0j)
IIIIIIZZZZZIIIIIIIII (0.15785499023314087+0j)
YIIIYIXZIZZIZIIIIIII (0.009863451752189131+0j)
XZZIYIYIIZZIZIIIIIII (-0.009863451752189131+0j)
IIIIIZIIZZZIIIIIIIII (0.16652395583568153+0j)
IIIIZZZIIZZIZIIIIIII (0.16652395583568155+0j)
IIIZIIIIZZZIIIIIIIII (0.1656357855424567+0j)
IIZZIIIIZZZIIIIIIIII (0.17482609221773346+0j)
IZIIIIIIZZZIIIIIIIII (0.17482609221773346+0j)
ZZZIIIIIZZZIIIIIIIII (0.2085537968053413+0j)
IIIIIIYZYZZIIIIIIIII (-0.0020576292850909856+0j)
IIIIIIXIXIIIIIIIIIII (-0.0020576292850909856+0j)
YIIIYIIZXZZIZIIIIIII (-0.006000982033088367+0j)
XZZIYIIZYIIIZIIIIIII (0.006000982033088367+0j)
XIXYYIIXXZZIZIIIIIII (0.0032445497452893075+0j)
XIXXYIZYXZZIZIIIIIII (-0.004141772843542144+0j)
XIXYYIZXXZZIZIIIIIII (0.0008972230982528364+0j)
XIXXYIIXYIIIZIIIIIII (0.0008972230982528364+0j)
XIXYYIIYYIIIZIIIIIII (0.004141772843542144+0j)
XIXXYIZXYIIIZIIIIIII (0.0032445497452893075+0j)
XIYIYXYYXZZIZIIIIIII (0.0013517096191605015+0j)
XIXZYYYYXZZIZIIIIIII (-0.001024675040357263+0j)
XIYIYYYXXZZIZIIIIIII (-0.00032703457880323833+0j)
XIXZYXYYYIIIZIIIIIII (-0.00032703457880323833+0j)
XIYIYXYXYIIIZIIIIIII (-0.001024675040357263+0j)
XIXZYYYXYIIIZIIIIIII (0.0013517096191605015+0j)
XYZIYXYYXZZIZIIIIIII (-0.006371113715189468+0j)
XXZIYYYYXZZIZIIIIIII (0.004829677255154097+0j)
XYZIYYYXXZZIZIIIIIII (0.0015414364600353707+0j)
XXZIYXYYYIIIZIIIIIII (0.0015414364600353707+0j)
XYZIYXYXYIIIZIIIIIII (0.004829677255154097+0j)
XXZIYYYXYIIIZIIIIIII (-0.006371113715189468+0j)
XIYIYZYYXZZIZIIIIIII (-0.006371113715189464+0j)
XIXZXIXYYZZIIIIIIIII (-0.004829677255154098+0j)
XIYIXIXXYZZIIIIIIIII (-0.0015414364600353676+0j)
XIXZYZYYYIIIZIIIIIII (0.0015414364600353676+0j)
XIYIYZYXYIIIZIIIIIII (0.004829677255154098+0j)
XIXZXIXXXIIIIIIIIIII (-0.006371113715189464+0j)
XYZIYZYYXZZIZIIIIIII (-0.0013517096191605008+0j)
XXZIXIXYYZZIIIIIIIII (-0.0010246750403572627+0j)
XYZIXIXXYZZIIIIIIIII (-0.000327034578803238+0j)
XXZIYZYYYIIIZIIIIIII (0.000327034578803238+0j)
XYZIYZYXYIIIZIIIIIII (0.0010246750403572627+0j)
XXZIXIXXXIIIIIIIIIII (-0.0013517096191605008+0j)
ZIXXIIXYYZZIIIIIIIII (0.005825045051519887+0j)
IZYYIIXYYZZIIIIIIIII (0.00446009224288031+0j)
ZIXYIIXXYZZIIIIIIIII (-0.0013649528086395754+0j)
IZYXIIXYXIIIIIIIIIII (-0.0013649528086395754+0j)
ZIXXIIXXXIIIIIIIIIII (0.00446009224288031+0j)
IZYYIIXXXIIIIIIIIIII (0.005825045051519887+0j)
YIIIYIZZXZZIZIIIIIII (0.0019324195525094443+0j)
XZZIYIZZYIIIZIIIIIII (-0.0019324195525094443+0j)
IIIIIZYIYZZIIIIIIIII (-0.004771477127308444+0j)
IIIIIZXZXIIIIIIIIIII (-0.004771477127308444+0j)
IIIIZZXIXZZIZIIIIIII (0.004771477127308447+0j)
IIIIZZYZYIIIZIIIIIII (0.004771477127308447+0j)
IIIZIIYIYZZIIIIIIIII (-0.004548252145711745+0j)
IIIZIIXZXIIIIIIIIIII (-0.004548252145711745+0j)
IIZZIIYIYZZIIIIIIIII (-0.0064625364275305115+0j)
IIZZIIXZXIIIIIIIIIII (-0.0064625364275305115+0j)
IZIIIIYIYZZIIIIIIIII (-0.006462536427530509+0j)
IZIIIIXZXIIIIIIIIIII (-0.006462536427530509+0j)
ZZZIIIYIYZZIIIIIIIII (-0.008415275430084353+0j)
ZZZIIIXZXIIIIIIIIIII (-0.008415275430084353+0j)
YIIIYZIIXZZIZIIIIIII (0.0006388445727941875+0j)
XZZIYZIIYIIIZIIIIIII (-0.0006388445727941875+0j)
IIZXIYZIYZZIIIIIIIII (-4.3653221927111776e-05+0j)
IIIXIYZIYZZIIIIIIIII (0.00019041459599898814+0j)
IIZYIXZIYZZIIIIIIIII (-0.00014676137407187637+0j)
IIIYIYZIXIIIIIIIIIII (-0.00014676137407187637+0j)
IIZXIXZIXIIIIIIIIIII (-0.00019041459599898814+0j)
IIIXIXZIXIIIIIIIIIII (4.3653221927111776e-05+0j)
IYYXIYZIYZZIIIIIIIII (-0.00020575398516788044+0j)
IXYYIYZIYZZIIIIIIIII (0.0008974953103425118+0j)
IYYYIXZIYZZIIIIIIIII (-0.0006917413251746313+0j)
IXYXIYZIXIIIIIIIIIII (0.0006917413251746313+0j)
IYYXIXZIXIIIIIIIIIII (-0.0008974953103425118+0j)
IXYYIXZIXIIIIIIIIIII (0.00020575398516788044+0j)
YIIIXZZIYZZIIIIIIIII (0.0006388445727941879+0j)
XZZIXZZIXIIIIIIIIIII (0.0006388445727941879+0j)
IIZXZIIIXZZIZIIIIIII (-0.0002057539851678811+0j)
IIIXZIIIXZZIZIIIIIII (0.0008974953103425137+0j)
IIZYIZZIYZZIIIIIIIII (0.0006917413251746329+0j)
IIIYZIIIYIIIZIIIIIII (0.0006917413251746329+0j)
IIZXIZZIXIIIIIIIIIII (0.0008974953103425137+0j)
IIIXIZZIXIIIIIIIIIII (-0.0002057539851678811+0j)
IYYXZIIIXZZIZIIIIIII (4.365322192711167e-05+0j)
IXYYZIIIXZZIZIIIIIII (-0.00019041459599898839+0j)
IYYYIZZIYZZIIIIIIIII (-0.00014676137407187672+0j)
IXYXZIIIYIIIZIIIIIII (0.00014676137407187672+0j)
IYYXIZZIXIIIIIIIIIII (-0.00019041459599898839+0j)
IXYYIZZIXIIIIIIIIIII (4.365322192711167e-05+0j)
YIIZYIIIXZZIZIIIIIII (0.00208422391772218+0j)
XZZZYIIIYIIIZIIIIIII (-0.00208422391772218+0j)
YIZZYIIIXZZIZIIIIIII (0.0028993884253474362+0j)
XZIZYIIIYIIIZIIIIIII (-0.0028993884253474362+0j)
YZIIYIIIXZZIZIIIIIII (0.0028993884253474362+0j)
XIZIYIIIYIIIZIIIIIII (-0.0028993884253474362+0j)
IIIIIIZIIIIIIIIIIIII (0.10921597324467539+0j)
YIIIYIXIZIIIZIIIIIII (0.003466149259571172+0j)
XZZIYIYZZIIIZIIIIIII (-0.003466149259571172+0j)
IIIIIZIZIIIIIIIIIIII (0.12460122013638734+0j)
IIIIZZZZZIIIZIIIIIII (0.12460122013638737+0j)
IIIZIIIZIIIIIIIIIIII (0.11954708066333403+0j)
IIZZIIIZIIIIIIIIIIII (0.13363548570618336+0j)
IZIIIIIZIIIIIIIIIIII (0.13363548570618336+0j)
ZZZIIIIZIIIIIIIIIIII (0.14921273389598366+0j)
XIXYYIYYZIIIZIIIIIII (0.02413989005806059+0j)
XIXXYIYXZIIIZIIIIIII (0.02413989005806059+0j)
XIYIYXIXZIIIZIIIIIII (-0.0032430098911422887+0j)
XIXZYYIXZIIIZIIIIIII (0.0017611636844707132+0j)
XIYIYYZYZIIIZIIIIIII (-0.0014818462066715759+0j)
XIXZYXIYZIIIZIIIIIII (0.0014818462066715759+0j)
XIYIYXZXZIIIZIIIIIII (0.0017611636844707132+0j)
XIXZYYZXZIIIZIIIIIII (-0.0032430098911422887+0j)
XYZIYXIXZIIIZIIIIIII (0.01528552027970617+0j)
XXZIYYIXZIIIZIIIIIII (-0.008301024085183087+0j)
XYZIYYZYZIIIZIIIIIII (0.006984496194523081+0j)
XXZIYXIYZIIIZIIIIIII (-0.006984496194523081+0j)
XYZIYXZXZIIIZIIIIIII (-0.008301024085183087+0j)
XXZIYYZXZIIIZIIIIIII (0.01528552027970617+0j)
XIYIYZIXZIIIZIIIIIII (0.015285520279706172+0j)
XIXZXIZXIIIIIIIIIIII (0.008301024085183089+0j)
XIYIXIIYIIIIIIIIIIII (-0.006984496194523081+0j)
XIXZYZIYZIIIZIIIIIII (-0.006984496194523081+0j)
XIYIYZZXZIIIZIIIIIII (-0.008301024085183089+0j)
XIXZXIIXIIIIIIIIIIII (-0.015285520279706172+0j)
XYZIYZIXZIIIZIIIIIII (0.003243009891142287+0j)
XXZIXIZXIIIIIIIIIIII (0.001761163684470712+0j)
XYZIXIIYIIIIIIIIIIII (-0.0014818462066715759+0j)
