Bravyi-Kitaev mapping of C2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-62.50754225107464+0j)
IIIIIZIIXIXYYZZIZIII (0.00047291317706764824+0j)
IIIIIZIIXIXXXIIIIIII (0.00047291317706764824+0j)
IIIIZXZIYIXYXZZIZIII (-0.00500739100362116+0j)
IIIIIXIIXIXYYZZIZIII (0.00500739100362116+0j)
IIIIZXZIYIXXYIIIIIII (0.00500739100362116+0j)
IIIIIXIIXIXXXIIIIIII (0.00500739100362116+0j)
IIIIZZZIYIXYXZZIZIII (-0.0004729131770676047+0j)
IIIIZZZIYIXXYIIIIIII (0.0004729131770676047+0j)
IYYZIIIIXIXYYZZIZIII (0.005508016336632817+0j)
IXXIIIIIXIXYYZZIZIII (0.005508016336632817+0j)
IYYZIIIIXIXXXIIIIIII (0.005508016336632817+0j)
IXXIIIIIXIXXXIIIIIII (0.005508016336632817+0j)
IIIIIYZIZXXIYZZIZIII (0.0025631375937030048+0j)
IIIIIXZIZYXIYZZIZIII (-0.0025631375937030048+0j)
IIIIIYZIZXYZXIIIIIII (-0.0025631375937030048+0j)
IIIIIXZIZYYZXIIIIIII (0.0025631375937030048+0j)
IIIIZIIIIXXIXZZIZIII (-0.00012076654384842325+0j)
IIIIIZZIZYXIYZZIZIII (-0.00012076654384842325+0j)
IIIIZIIIIXYZYIIIIIII (-0.00012076654384842325+0j)
IIIIIZZIZYYZXIIIIIII (0.00012076654384842325+0j)
XIYIYIIIIZXIXZZIZIII (0.0028872018968714823+0j)
XIXZYIIIZIYIXZZIZIII (-0.0028872018968714823+0j)
XIYIYIIIIZYZYIIIIIII (0.0028872018968714823+0j)
XIXZYIIIZIXZYIIIIIII (0.0028872018968714823+0j)
IIIIIYYXXIYIYZZIZIII (-0.013165573927157611+0j)
IIIIIXYYXIYIYZZIZIII (0.013165573927157611+0j)
IIIIIYYXXIXZXIIIIIII (-0.013165573927157611+0j)
IIIIIXYYXIXZXIIIIIII (0.013165573927157611+0j)
IIIIZIXXYIYIXZZIZIII (0.0006203181853638596+0j)
IIIIIZYYXIYIYZZIZIII (0.0006203181853638596+0j)
IIIIZIXXYIXZYIIIIIII (-0.0006203181853638596+0j)
IIIIIZYYXIXZXIIIIIII (0.0006203181853638596+0j)
XIYIYIXZYIYIXZZIZIII (-0.007760640615472548+0j)
XIXZYIYIYIYIXZZIZIII (0.007760640615472548+0j)
XIYIYIXZYIXZYIIIIIII (0.007760640615472548+0j)
XIXZYIYIYIXZYIIIIIII (-0.007760640615472548+0j)
XIXYYXZIYIYIXZZIZIII (-0.0017257149313632503+0j)
XIXXYYZIYIYIXZZIZIII (0.0017257149313632503+0j)
XIXYYXZIYIXZYIIIIIII (0.0017257149313632503+0j)
XIXXYYZIYIXZYIIIIIII (-0.0017257149313632503+0j)
XIXYYZZIYIYIXZZIZIII (-8.13099649587159e-05+0j)
XIXXXIIIXIYIYZZIZIII (-8.13099649587159e-05+0j)
XIXYYZZIYIXZYIIIIIII (8.13099649587159e-05+0j)
XIXXXIIIXIXZXIIIIIII (-8.13099649587159e-05+0j)
ZIXZIIIIXIYIYZZIZIII (-0.010189604325705386+0j)
IZXIIIIIXIYIYZZIZIII (0.010189604325705386+0j)
ZIXZIIIIXIXZXIIIIIII (-0.010189604325705386+0j)
IZXIIIIIXIXZXIIIIIII (0.010189604325705386+0j)
IIIIIIIIIIZIIIIIIIII (0.12622147448731494+0j)
IIIIIIIIIZIZIIIIIIII (0.15977405887875049+0j)
IIIIIIXYYXZZIIIIIIII (0.0015978035744457894+0j)
IIIIIIXXYYZZIIIIIIII (-0.0015978035744457894+0j)
XIXYYIIIXXZZZIIIIIII (-0.0011927417135598674+0j)
XIXXYIIIXYZZZIIIIIII (0.0011927417135598674+0j)
IIIIIIIIZZZZIIIIIIII (0.15978328073908102+0j)
IIIIIIYIYZZZIIIIIIII (0.001913322512529003+0j)
IIIIIIXZXIIZIIIIIIII (0.001913322512529003+0j)
YIIIYIIIXZZZZIIIIIII (-5.3923808191701935e-05+0j)
XZZIYIIIYIIZZIIIIIII (5.3923808191701935e-05+0j)
IIIIIIIZIIIZIIIIIIII (0.12917588260257754+0j)
XIXYYIXXZIIZZIIIIIII (-0.007612831048648759+0j)
XIXXYIXYZIIZZIIIIIII (0.007612831048648759+0j)
IIIIIIZZIIIZIIIIIIII (0.11778618326370406+0j)
YIIIYIXZZIIZZIIIIIII (0.006357183152092541+0j)
XZZIYIYIZIIZZIIIIIII (-0.006357183152092541+0j)
IIIIIZIIIIIZIIIIIIII (0.11902083832248417+0j)
IIIIZXZIZIIZZIIIIIII (-0.0004729131770676436+0j)
IIIIIXIIIIIZIIIIIIII (0.0004729131770676436+0j)
IIIIZZZIZIIZZIIIIIII (0.12903562032972657+0j)
IIIZIIIIIIIZIIIIIIII (0.12038354656673228+0j)
IIZZIIIIIIIZIIIIIIII (0.12189950374433815+0j)
IZIIIIIIIIIZIIIIIIII (0.13291553641760379+0j)
ZZZIIIIIIIIZIIIIIIII (0.13641107881302034+0j)
IIIIIYZIYXIXIIIIIIII (-0.000120766543848424+0j)
IIIIIXZIYYIXIIIIIIII (0.000120766543848424+0j)
IIIIIYZIYXZXIIIIIIII (0.000120766543848424+0j)
IIIIIXZIYYZXIIIIIIII (-0.000120766543848424+0j)
IIIIZIIIXXIXZIIIIIII (-0.0025631375937030056+0j)
IIIIIZZIYYIXIIIIIIII (-0.0025631375937030056+0j)
IIIIZIIIXXZXZIIIIIII (0.0025631375937030056+0j)
IIIIIZZIYYZXIIIIIIII (0.0025631375937030056+0j)
XYZIYIIIXZIXZIIIIIII (0.0028872018968714827+0j)
XXZIYIIIYIZXZIIIIIII (-0.0028872018968714827+0j)
XYZIYIIIXZZXZIIIIIII (-0.0028872018968714827+0j)
XXZIYIIIYIIXZIIIIIII (0.0028872018968714827+0j)
IIIIIYYXIIZXIIIIIIII (-0.0006203181853638635+0j)
IIIIIXYYIIZXIIIIIIII (0.0006203181853638635+0j)
IIIIIYYXIIIXIIIIIIII (0.0006203181853638635+0j)
IIIIIXYYIIIXIIIIIIII (-0.0006203181853638635+0j)
IIIIZIXXZIZXZIIIIIII (-0.013165573927157616+0j)
IIIIIZYYIIZXIIIIIIII (-0.013165573927157616+0j)
IIIIZIXXZIIXZIIIIIII (0.013165573927157616+0j)
IIIIIZYYIIIXIIIIIIII (0.013165573927157616+0j)
XYZIYIXZZIZXZIIIIIII (0.007760640615472552+0j)
XXZIYIYIZIZXZIIIIIII (-0.007760640615472552+0j)
XYZIYIXZZIIXZIIIIIII (-0.007760640615472552+0j)
XXZIYIYIZIIXZIIIIIII (0.007760640615472552+0j)
XIXYYXZIZIZXZIIIIIII (-8.13099649587164e-05+0j)
XIXXYYZIZIZXZIIIIIII (8.13099649587164e-05+0j)
XIXYYXZIZIIXZIIIIIII (8.13099649587164e-05+0j)
XIXXYYZIZIIXZIIIIIII (-8.13099649587164e-05+0j)
XIXYYZZIZIZXZIIIIIII (0.0017257149313632503+0j)
XIXXXIIIIIZXIIIIIIII (0.0017257149313632503+0j)
XIXYYZZIZIIXZIIIIIII (-0.0017257149313632503+0j)
XIXXXIIIIIIXIIIIIIII (-0.0017257149313632503+0j)
ZXZIIIIIIIZXIIIIIIII (0.010189604325705386+0j)
IXIIIIIIIIZXIIIIIIII (-0.010189604325705386+0j)
ZXZIIIIIIIIXIIIIIIII (-0.010189604325705386+0j)
IXIIIIIIIIIXIIIIIIII (0.010189604325705386+0j)
IIIIIIIIIZZZIIIIIIII (0.19621494634800263+0j)
IIIIIIXYYXIZIIIIIIII (0.0020480307649437548+0j)
IIIIIIXXYYIZIIIIIIII (-0.0020480307649437548+0j)
XIXYYIIIXXIZZIIIIIII (-0.0052668880844362375+0j)
XIXXYIIIXYIZZIIIIIII (0.0052668880844362375+0j)
IIIIIIIIZZIZIIIIIIII (0.19623659345537164+0j)
IIIIIIYIYZIZIIIIIIII (0.00501288239529606+0j)
IIIIIIXZXIZZIIIIIIII (0.00501288239529606+0j)
YIIIYIIIXZIZZIIIIIII (0.0030679440179656107+0j)
XZZIYIIIYIZZZIIIIIII (-0.0030679440179656107+0j)
IIIIIIIZIIZZIIIIIIII (0.15382860439602952+0j)
XIXYYIXXZIZZZIIIIIII (-0.02177276473315755+0j)
XIXXYIXYZIZZZIIIIIII (0.02177276473315755+0j)
IIIIIIZZIIZZIIIIIIII (0.12305486907339215+0j)
YIIIYIXZZIZZZIIIIIII (0.01012155591381464+0j)
XZZIYIYIZIZZZIIIIIII (-0.01012155591381464+0j)
IIIIIZIIIIZZIIIIIIII (0.13604469007261946+0j)
IIIIZZZIZIZZZIIIIIII (0.13604469007261955+0j)
IIIZIIIIIIZZIIIIIIII (0.13533898059367105+0j)
IIZZIIIIIIZZIIIIIIII (0.13641107881302034+0j)
IZIIIIIIIIZZIIIIIIII (0.13641107881302034+0j)
ZZZIIIIIIIZZIIIIIIII (0.16661785420078187+0j)
IIIIIIIIZIZIIIIIIIII (0.10479090573311334+0j)
IIIIIIYIYIZIIIIIIIII (0.0016498339836929568+0j)
IIIIIIXZXZIIIIIIIIII (0.0016498339836929568+0j)
YIIIYIIIXIZIZIIIIIII (0.004247796519602588+0j)
XZZIYIIIYZIIZIIIIIII (-0.004247796519602588+0j)
IIIIIIIZIZIIIIIIIIII (0.16133692256832696+0j)
XIXYYIXXZZIIZIIIIIII (-0.017204367783438233+0j)
XIXXYIXYZZIIZIIIIIII (0.017204367783438233+0j)
IIIIIIZZIZIIIIIIIIII (0.14005122006251808+0j)
YIIIYIXZZZIIZIIIIIII (0.007781341581739614+0j)
XZZIYIYIZZIIZIIIIIII (-0.007781341581739614+0j)
IIIIIZIIIZIIIIIIIIII (0.1487351921805507+0j)
IIIIZZZIZZIIZIIIIIII (0.1487351921805508+0j)
IIIZIIIIIZIIIIIIIIII (0.1508837040692105+0j)
IIZZIIIIIZIIIIIIIIII (0.15644905498389758+0j)
IZIIIIIIIZIIIIIIIIII (0.1564490549838976+0j)
ZZZIIIIIIZIIIIIIIIII (0.18785629384453414+0j)
IIIIIIXYXYIIIIIIIIII (-0.0012363127528425902+0j)
IIIIIIXXXXIIIIIIIIII (-0.0012363127528425902+0j)
XIXYYIIIYYIIZIIIIIII (0.003697700633154395+0j)
XIXXYIIIYXIIZIIIIIII (0.003697700633154395+0j)
IIIIIIZXZXZIIIIIIIII (0.03822333663353918+0j)
IIIIIIIXZXZIIIIIIIII (-0.03825761443074009+0j)
IIIIIIZYIYIIIIIIIIII (-3.427779720090521e-05+0j)
IIIIIIIYZYZIIIIIIIII (-3.427779720090521e-05+0j)
IIIIIIZXIXIIIIIIIIII (-0.03825761443074009+0j)
IIIIIIIXIXIIIIIIIIII (0.03822333663353918+0j)
YIIIYIXXIXZIZIIIIIII (0.03821121476497055+0j)
XZZIYIXYIXZIZIIIIIII (-0.03812819582800728+0j)
YIIIYIXYZYIIZIIIIIII (8.301893696327414e-05+0j)
XZZIYIXXIYZIZIIIIIII (-8.301893696327414e-05+0j)
YIIIYIXXZXIIZIIIIIII (-0.03812819582800728+0j)
XZZIYIXYZXIIZIIIIIII (0.03821121476497055+0j)
XIXYYIXZIXZIZIIIIIII (0.04774560589871454+0j)
XIXXYIYIIXZIZIIIIIII (-0.047857982641673034+0j)
XIXYYIYIZYIIZIIIIIII (-0.00011237674295849331+0j)
XIXXYIXZIYZIZIIIIIII (0.00011237674295849331+0j)
XIXYYIXZZXIIZIIIIIII (-0.047857982641673034+0j)
XIXXYIYIZXIIZIIIIIII (0.04774560589871454+0j)
XIYIYXZIIXZIZIIIIIII (-0.05821533151801084+0j)
XIXZYYZIIXZIZIIIIIII (0.058070838577543+0j)
XIYIYYZIZYIIZIIIIIII (-0.00014449294046784897+0j)
XIXZYXZIIYZIZIIIIIII (0.00014449294046784897+0j)
XIYIYXZIZXIIZIIIIIII (0.058070838577543+0j)
XIXZYYZIZXIIZIIIIIII (-0.05821533151801084+0j)
XYZIYXZIIXZIZIIIIIII (0.0027429133744877807+0j)
XXZIYYZIIXZIZIIIIIII (-0.002736105346282947+0j)
XYZIYYZIZYIIZIIIIIII (6.808028204833129e-06+0j)
XXZIYXZIIYZIZIIIIIII (-6.808028204833129e-06+0j)
XYZIYXZIZXIIZIIIIIII (-0.002736105346282947+0j)
XXZIYYZIZXIIZIIIIIII (0.0027429133744877807+0j)
XIYIYZZIIXZIZIIIIIII (-0.0027429133744877633+0j)
XIXZXIIIZXZIIIIIIIII (-0.0027361053462829307+0j)
XIYIXIIIIYIIIIIIIIII (6.808028204833075e-06+0j)
XIXZYZZIIYZIZIIIIIII (6.808028204833075e-06+0j)
XIYIYZZIZXIIZIIIIIII (0.0027361053462829307+0j)
XIXZXIIIIXIIIIIIIIII (0.0027429133744877633+0j)
XYZIYZZIIXZIZIIIIIII (-0.058215331518010865+0j)
XXZIXIIIZXZIIIIIIIII (-0.05807083857754301+0j)
XYZIXIIIIYIIIIIIIIII (0.00014449294046784897+0j)
XXZIYZZIIYZIZIIIIIII (0.00014449294046784897+0j)
XYZIYZZIZXIIZIIIIIII (0.05807083857754301+0j)
XXZIXIIIIXIIIIIIIIII (0.058215331518010865+0j)
ZIXXIIIIZXZIIIIIIIII (-0.04642895806229955+0j)
IZYYIIIIZXZIIIIIIIII (-0.046141574948298715+0j)
ZIXYIIIIIYIIIIIIIIII (-0.00028738311400083264+0j)
IZYXIIIIZYZIIIIIIIII (-0.00028738311400083264+0j)
ZIXXIIIIIXIIIIIIIIII (0.046141574948298715+0j)
IZYYIIIIIXIIIIIIIIII (0.04642895806229955+0j)
XIXYYIIZXXZIZIIIIIII (-0.003778860394739322+0j)
XIXXYIIZXYZIZIIIIIII (0.003778860394739322+0j)
IIIIIIYXYXZIIIIIIIII (0.0017337490556414321+0j)
IIIIIIYYYYZIIIIIIIII (0.0017337490556414321+0j)
YIIIYIIXXXZIZIIIIIII (0.0028910446020460534+0j)
XZZIYIZYXXZIZIIIIIII (-0.0029540432155324824+0j)
YIIIYIZXXXZIZIIIIIII (6.29986134864295e-05+0j)
XZZIYIIXXYZIZIIIIIII (6.29986134864295e-05+0j)
YIIIYIIYXYZIZIIIIIII (0.0029540432155324824+0j)
XZZIYIZXXYZIZIIIIIII (0.0028910446020460534+0j)
IIIIIZXYYXZIIIIIIIII (0.004667371564222612+0j)
IIIIIZXXYYZIIIIIIIII (-0.004667371564222612+0j)
IIIIZZYYXXZIZIIIIIII (0.0046673715642226166+0j)
IIIIZZYXXYZIZIIIIIII (-0.0046673715642226166+0j)
IIIZIIXYYXZIIIIIIIII (0.0055232059267575325+0j)
IIIZIIXXYYZIIIIIIIII (-0.0055232059267575325+0j)
IIZZIIXYYXZIIIIIIIII (0.004940271792629761+0j)
IIZZIIXXYYZIIIIIIIII (-0.004940271792629761+0j)
IZIIIIXYYXZIIIIIIIII (0.004940271792629764+0j)
IZIIIIXXYYZIIIIIIIII (-0.004940271792629764+0j)
ZZZIIIXYYXZIIIIIIIII (0.0036398443340728125+0j)
ZZZIIIXXYYZIIIIIIIII (-0.0036398443340728125+0j)
XIXYYIZZXXZIZIIIIIII (0.000566857445634476+0j)
XIXXYIZZXYZIZIIIIIII (-0.000566857445634476+0j)
XIYIYXXIXXZIZIIIIIII (0.0038752900263958846+0j)
XIXZYYXIXXZIZIIIIIII (-0.004380043397123114+0j)
XIYIYYYZXXZIZIIIIIII (-0.0005047533707272291+0j)
XIXZYXXIXYZIZIIIIIII (0.0005047533707272291+0j)
XIYIYXYZXYZIZIIIIIII (0.004380043397123114+0j)
XIXZYYYZXYZIZIIIIIII (-0.0038752900263958846+0j)
XYZIYXXIXXZIZIIIIIII (-0.0001825908152757279+0j)
XXZIYYXIXXZIZIIIIIII (0.0002063731203023198+0j)
XYZIYYYZXXZIZIIIIIII (2.3782305026591977e-05+0j)
XXZIYXXIXYZIZIIIIIII (-2.3782305026591977e-05+0j)
XYZIYXYZXYZIZIIIIIII (-0.0002063731203023198+0j)
XXZIYYYZXYZIZIIIIIII (0.0001825908152757279+0j)
XIYIYZXIXXZIZIIIIIII (0.00018259081527572686+0j)
XIXZXIYIYXZIIIIIIIII (-0.00020637312030231874+0j)
XIYIXIXZYXZIIIIIIIII (2.378230502659184e-05+0j)
XIXZYZXIXYZIZIIIIIII (2.378230502659184e-05+0j)
XIYIYZYZXYZIZIIIIIII (0.00020637312030231874+0j)
XIXZXIXZYYZIIIIIIIII (0.00018259081527572686+0j)
XYZIYZXIXXZIZIIIIIII (0.0038752900263958863+0j)
XXZIXIYIYXZIIIIIIIII (-0.004380043397123116+0j)
XYZIXIXZYXZIIIIIIIII (0.00050475337072723+0j)
XXZIYZXIXYZIZIIIIIII (0.00050475337072723+0j)
XYZIYZYZXYZIZIIIIIII (0.004380043397123116+0j)
XXZIXIXZYYZIIIIIIIII (0.0038752900263958863+0j)
ZIXXIIYIYXZIIIIIIIII (-0.006571931508158145+0j)
IZYYIIYIYXZIIIIIIIII (-0.0037090082974385666+0j)
ZIXYIIXZYXZIIIIIIIII (0.00286292321071958+0j)
IZYXIIYIYYZIIIIIIIII (-0.00286292321071958+0j)
ZIXXIIXZYYZIIIIIIIII (0.0037090082974385666+0j)
IZYYIIXZYYZIIIIIIIII (0.006571931508158145+0j)
XIXYYZIIXXZIZIIIIIII (-0.0028299880291883313+0j)
XIXXYZIIXYZIZIIIIIII (0.0028299880291883313+0j)
ZIXZIYZIYXZIIIIIIIII (0.004868967178973872+0j)
IZXIIYZIYXZIIIIIIIII (-0.0002901440370236532+0j)
ZIYIIXZIYXZIIIIIIIII (-0.004578823141950219+0j)
IZYZIYZIYYZIIIIIIIII (0.004578823141950219+0j)
ZIXZIXZIYYZIIIIIIIII (-0.0002901440370236532+0j)
IZXIIXZIYYZIIIIIIIII (0.004868967178973872+0j)
ZXZIIYZIYXZIIIIIIIII (-0.00022940958759322028+0j)
IXIIIYZIYXZIIIIIIIII (1.3670624883993602e-05+0j)
ZYZIIXZIYXZIIIIIIIII (0.0002157389627092267+0j)
IYIIIYZIYYZIIIIIIIII (-0.0002157389627092267+0j)
ZXZIIXZIYYZIIIIIIIII (1.3670624883993602e-05+0j)
IXIIIXZIYYZIIIIIIIII (-0.00022940958759322028+0j)
XIXYXZZIYXZIIIIIIIII (-0.002829988029188333+0j)
XIXXXZZIYYZIIIIIIIII (0.002829988029188333+0j)
ZIXZZIIIXXZIZIIIIIII (-0.00022940958759321893+0j)
IZXIZIIIXXZIZIIIIIII (1.3670624883993504e-05+0j)
ZIYIIZZIYXZIIIIIIIII (-0.00021573896270922534+0j)
IZYZZIIIXYZIZIIIIIII (-0.00021573896270922534+0j)
ZIXZIZZIYYZIIIIIIIII (-1.3670624883993504e-05+0j)
IZXIIZZIYYZIIIIIIIII (0.00022940958759321893+0j)
ZXZIZIIIXXZIZIIIIIII (-0.004868967178973874+0j)
IXIIZIIIXXZIZIIIIIII (0.00029014403702365237+0j)
ZYZIIZZIYXZIIIIIIIII (-0.0045788231419502225+0j)
IYIIZIIIXYZIZIIIIIII (-0.0045788231419502225+0j)
ZXZIIZZIYYZIIIIIIIII (-0.00029014403702365237+0j)
IXIIIZZIYYZIIIIIIIII (0.004868967178973874+0j)
XIYXYIIIXXZIZIIIIIII (-0.0028452615066167524+0j)
XIYYYIIIXYZIZIIIIIII (-0.0028452615066167524+0j)
XZXYYIIIXXZIZIIIIIII (-0.002845261506616753+0j)
XZXXYIIIXYZIZIIIIIII (0.002845261506616753+0j)
YZYYYIIIXXZIZIIIIIII (0.0073554806105460635+0j)
YZYXYIIIXYZIZIIIIIII (-0.0073554806105460635+0j)
IIIIIIIZZZZIIIIIIIII (0.161393577235139+0j)
XIXYYIXXIZZIZIIIIIII (-0.01731372358335607+0j)
XIXXYIXYIZZIZIIIIIII (0.01731372358335607+0j)
IIIIIIZZZZZIIIIIIIII (0.139989656620733+0j)
YIIIYIXZIZZIZIIIIIII (0.007927607032706785+0j)
XZZIYIYIIZZIZIIIIIII (-0.007927607032706785+0j)
IIIIIZIIZZZIIIIIIIII (0.14887799830660975+0j)
IIIIZZZIIZZIZIIIIIII (0.14887799830660986+0j)
IIIZIIIIZZZIIIIIIIII (0.15114555865816495+0j)
IIZZIIIIZZZIIIIIIIII (0.15629507022563335+0j)
IZIIIIIIZZZIIIIIIIII (0.15629507022563338+0j)
ZZZIIIIIZZZIIIIIIIII (0.18760498511954954+0j)
IIIIIIYZYZZIIIIIIIII (0.001756703381653959+0j)
IIIIIIXIXIIIIIIIIIII (0.001756703381653959+0j)
YIIIYIIZXZZIZIIIIIII (0.005478060029793806+0j)
XZZIYIIZYIIIZIIIIIII (-0.005478060029793806+0j)
XIXYYIIXXZZIZIIIIIII (-0.003392447744152469+0j)
XIXXYIZYXZZIZIIIIIII (0.00406473576231666+0j)
XIXYYIZXXZZIZIIIIIII (-0.0006722880181641913+0j)
XIXXYIIXYIIIZIIIIIII (-0.0006722880181641913+0j)
XIXYYIIYYIIIZIIIIIII (-0.00406473576231666+0j)
XIXXYIZXYIIIZIIIIIII (-0.003392447744152469+0j)
XIYIYXYYXZZIZIIIIIII (-0.006546758086424898+0j)
XIXZYYYYXZZIZIIIIIII (0.004866386653532956+0j)
XIYIYYYXXZZIZIIIIIII (0.0016803714328919425+0j)
XIXZYXYYYIIIZIIIIIII (0.0016803714328919425+0j)
XIYIYXYXYIIIZIIIIIII (0.004866386653532956+0j)
XIXZYYYXYIIIZIIIIIII (-0.006546758086424898+0j)
XYZIYXYYXZZIZIIIIIII (0.0003084615314650443+0j)
XXZIYYYYXZZIZIIIIIII (-0.0002292880017916709+0j)
XYZIYYYXXZZIZIIIIIII (-7.917352967337349e-05+0j)
XXZIYXYYYIIIZIIIIIII (-7.917352967337349e-05+0j)
XYZIYXYXYIIIZIIIIIII (-0.0002292880017916709+0j)
XXZIYYYXYIIIZIIIIIII (0.0003084615314650443+0j)
XIYIYZYYXZZIZIIIIIII (-0.0003084615314650423+0j)
XIXZXIXYYZZIIIIIIIII (-0.0002292880017916692+0j)
XIYIXIXXYZZIIIIIIIII (-7.917352967337302e-05+0j)
XIXZYZYYYIIIZIIIIIII (7.917352967337302e-05+0j)
XIYIYZYXYIIIZIIIIIII (0.0002292880017916692+0j)
XIXZXIXXXIIIIIIIIIII (-0.0003084615314650423+0j)
XYZIYZYYXZZIZIIIIIII (-0.006546758086424902+0j)
XXZIXIXYYZZIIIIIIIII (-0.004866386653532957+0j)
XYZIXIXXYZZIIIIIIIII (-0.0016803714328919436+0j)
XXZIYZYYYIIIZIIIIIII (0.0016803714328919436+0j)
XYZIYZYXYIIIZIIIIIII (0.004866386653532957+0j)
XXZIXIXXXIIIIIIIIIII (-0.006546758086424902+0j)
ZIXXIIXYYZZIIIIIIIII (-0.006423917988164673+0j)
IZYYIIXYYZZIIIIIIIII (-0.004265667310086652+0j)
ZIXYIIXXYZZIIIIIIIII (0.0021582506780780195+0j)
IZYXIIXYXIIIIIIIIIII (0.0021582506780780195+0j)
ZIXXIIXXXIIIIIIIIIII (-0.004265667310086652+0j)
IZYYIIXXXIIIIIIIIIII (-0.006423917988164673+0j)
YIIIYIZZXZZIZIIIIIII (-0.0019446926939611065+0j)
XZZIYIZZYIIIZIIIIIII (0.0019446926939611065+0j)
IIIIIZYIYZZIIIIIIIII (0.004557485324819552+0j)
IIIIIZXZXIIIIIIIIIII (0.004557485324819552+0j)
IIIIZZXIXZZIZIIIIIII (-0.004557485324819554+0j)
IIIIZZYZYIIIZIIIIIII (-0.004557485324819554+0j)
IIIZIIYIYZZIIIIIIIII (0.004964267598456735+0j)
IIIZIIXZXIIIIIIIIIII (0.004964267598456735+0j)
IIZZIIYIYZZIIIIIIIII (0.006258293357573504+0j)
IIZZIIXZXIIIIIIIIIII (0.006258293357573504+0j)
IZIIIIYIYZZIIIIIIIII (0.006258293357573506+0j)
IZIIIIXZXIIIIIIIIIII (0.006258293357573506+0j)
ZZZIIIYIYZZIIIIIIIII (0.008206952461215685+0j)
ZZZIIIXZXIIIIIIIIIII (0.008206952461215685+0j)
YIIIYZIIXZZIZIIIIIII (-0.0004803828766496215+0j)
XZZIYZIIYIIIZIIIIIII (0.0004803828766496215+0j)
IIZXIYZIYZZIIIIIIIII (0.00038138017060560143+0j)
IIIXIYZIYZZIIIIIIIII (-0.0002904266466428986+0j)
IIZYIXZIYZZIIIIIIIII (-9.095352396270282e-05+0j)
IIIYIYZIXIIIIIIIIIII (-9.095352396270282e-05+0j)
IIZXIXZIXIIIIIIIIIII (0.0002904266466428986+0j)
IIIXIXZIXIIIIIIIIIII (-0.00038138017060560143+0j)
IYYXIYZIYZZIIIIIIIII (1.7969368952144383e-05+0j)
IXYYIYZIYZZIIIIIIIII (-1.36839405120966e-05+0j)
IYYYIXZIYZZIIIIIIIII (-4.28542844004778e-06+0j)
IXYXIYZIXIIIIIIIIIII (4.28542844004778e-06+0j)
IYYXIXZIXIIIIIIIIIII (1.36839405120966e-05+0j)
IXYYIXZIXIIIIIIIIIII (-1.7969368952144383e-05+0j)
YIIIXZZIYZZIIIIIIIII (-0.00048038287664962167+0j)
XZZIXZZIXIIIIIIIIIII (-0.00048038287664962167+0j)
IIZXZIIIXZZIZIIIIIII (-1.7969368952144285e-05+0j)
IIIXZIIIXZZIZIIIIIII (1.3683940512096535e-05+0j)
IIZYIZZIYZZIIIIIIIII (-4.285428440047748e-06+0j)
IIIYZIIIYIIIZIIIIIII (-4.285428440047748e-06+0j)
IIZXIZZIXIIIIIIIIIII (1.3683940512096535e-05+0j)
IIIXIZZIXIIIIIIIIIII (-1.7969368952144285e-05+0j)
IYYXZIIIXZZIZIIIIIII (0.00038138017060560214+0j)
IXYYZIIIXZZIZIIIIIII (-0.00029042664664289764+0j)
IYYYIZZIYZZIIIIIIIII (9.095352396270434e-05+0j)
IXYXZIIIYIIIZIIIIIII (-9.095352396270434e-05+0j)
IYYXIZZIXIIIIIIIIIII (-0.00029042664664289764+0j)
IXYYIZZIXIIIIIIIIIII (0.00038138017060560214+0j)
YIIZYIIIXZZIZIIIIIII (-0.0011534889430008229+0j)
XZZZYIIIYIIIZIIIIIII (0.0011534889430008229+0j)
YIZZYIIIXZZIZIIIIIII (-0.002941125705063184+0j)
XZIZYIIIYIIIZIIIIIII (0.002941125705063184+0j)
YZIIYIIIXZZIZIIIIIII (-0.002941125705063185+0j)
XIZIYIIIYIIIZIIIIIII (0.002941125705063185+0j)
IIIIIIZIIIIIIIIIIIII (0.09487733384650326+0j)
YIIIYIXIZIIIZIIIIIII (0.0019107703795243416+0j)
XZZIYIYZZIIIZIIIIIII (-0.0019107703795243416+0j)
IIIIIZIZIIIIIIIIIIII (0.10942036999135502+0j)
IIIIZZZZZIIIZIIIIIII (0.10942036999135508+0j)
IIIZIIIZIIIIIIIIIIII (0.10774488750066036+0j)
IIZZIIIZIIIIIIIIIIII (0.11826996629460342+0j)
IZIIIIIZIIIIIIIIIIII (0.11826996629460344+0j)
ZZZIIIIZIIIIIIIIIIII (0.1335485813832481+0j)
XIXYYIYYZIIIZIIIIIII (0.022852774219712976+0j)
XIXXYIYXZIIIZIIIIIII (0.022852774219712976+0j)
XIYIYXIXZIIIZIIIIIII (-0.015035044810133775+0j)
XIXZYYIXZIIIZIIIIIII (0.008352297255955264+0j)
XIYIYYZYZIIIZIIIIIII (-0.006682747554178514+0j)
XIXZYXIYZIIIZIIIIIII (0.006682747554178514+0j)
XIYIYXZXZIIIZIIIIIII (0.008352297255955264+0j)
XIXZYYZXZIIIZIIIIIII (-0.015035044810133775+0j)
XYZIYXIXZIIIZIIIIIII (0.0007084014540564816+0j)
XXZIYYIXZIIIZIIIIIII (-0.00039353254982271105+0j)
XYZIYYZYZIIIZIIIIIII (0.00031486890423377065+0j)
